S;MuR;SigmaR;MuD;SigmaD;MuA;SigmaA;RhoA;MuB;SigmaB;Intra;SelfReg;scaling;DistB;ParsID;TargetAbd;Eigenvalue;Stable;Type
5;1;0;1;0;0,1;0,15816326530612243;0;0;0;None;Quadratic;FALSE;Normal;0,68754778522998095;1,001038448844517;-0,755749208891323;TRUE;Minimized
5;1;0;1;0;0,1;0,16326530612244897;0;0;0;None;Quadratic;FALSE;Normal;0,98692569811828434;1,023714017888494;-0,740370593459090;TRUE;Minimized
5;1;0;1;0;0,1;0,16836734693877550;0;0;0;None;Quadratic;FALSE;Normal;0,97879937058314681;0,796572945359661;-0,598791257548408;TRUE;Minimized
5;1;0;1;0;0,1;0,17346938775510204;0;0;0;None;Quadratic;FALSE;Normal;0,70107232662849128;1,136192973641384;-0,462330380279695;TRUE;Minimized
5;1;0;1;0;0,1;0,17857142857142855;0;0;0;None;Quadratic;FALSE;Normal;0,13766518491320312;1,083101134111384;-0,908639871428463;TRUE;Minimized
5;1;0;1;0;0,1;0,18367346938775508;0;0;0;None;Quadratic;FALSE;Normal;0,96553258318454027;0,934477530086528;-0,729920259966579;TRUE;Minimized
5;1;0;1;0;0,1;0,18877551020408162;0;0;0;None;Quadratic;FALSE;Normal;0,71608538599684834;0,943118512482531;-0,725261622455653;TRUE;Minimized
5;1;0;1;0;0,1;0,19387755102040816;0;0;0;None;Quadratic;FALSE;Normal;0,52397795557044446;0,854520355620318;-0,657877032428440;TRUE;Minimized
5;1;0;1;0;0,1;0,19897959183673466;0;0;0;None;Quadratic;FALSE;Normal;0,46186848450452089;0,945080460115271;-0,829102478212632;TRUE;Minimized
5;1;0;1;0;0,1;0,20408163265306120;0;0;0;None;Quadratic;FALSE;Normal;0,37975249043665826;0,900057995875964;-0,602852540498008;TRUE;Minimized
5;1;0;1;0;0,1;0,20918367346938774;0;0;0;None;Quadratic;FALSE;Normal;0,31784824654459953;0,997301793182255;-0,716899005903773;TRUE;Minimized
5;1;0;1;0;0,1;0,21428571428571427;0;0;0;None;Quadratic;FALSE;Normal;0,30970637756399810;0,768124648288029;-0,256174556628482;TRUE;Minimized
5;1;0;1;0;0,1;0,21938775510204081;0;0;0;None;Quadratic;FALSE;Normal;0,05894529051147401;0,955729068381384;-0,726323549480966;TRUE;Minimized
5;1;0;1;0;0,1;0,22448979591836732;0;0;0;None;Quadratic;FALSE;Normal;0,08965331339277327;1,026479375811210;-0,484120275713476;TRUE;Minimized
5;1;0;1;0;0,1;0,22959183673469385;0;0;0;None;Quadratic;FALSE;Normal;0,07346068695187569;0,999364566322610;-0,547671962343052;TRUE;Minimized
5;1;0;1;0;0,1;0,23469387755102039;0;0;0;None;Quadratic;FALSE;Normal;0,02862363401800394;0,994375617568404;-0,739172648045769;TRUE;Minimized
5;1;0;1;0;0,1;0,23979591836734693;0;0;0;None;Quadratic;FALSE;Normal;0,08906318061053753;0,974163863283781;-0,725051070354411;TRUE;Minimized
5;1;0;1;0;0,1;0,24489795918367346;0;0;0;None;Quadratic;FALSE;Normal;0,74188972124829888;0,777580709789403;-0,635066663107968;TRUE;Minimized
5;1;0;1;0;0,1;0,25000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,18142986088059843;1,595067551005251;0,104328957068589;FALSE;Minimized
5;1;0;1;0;-0,1;0,00000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,11778757162392139;1,257852423358925;-1,182959008879903;TRUE;Minimized
5;1;0;1;0;-0,1;0,00510204081632653;0;0;0;None;Quadratic;FALSE;Normal;0,22489367006346583;1,276146411377419;-1,233740743300952;TRUE;Minimized
5;1;0;1;0;-0,1;0,01020408163265306;0;0;0;None;Quadratic;FALSE;Normal;0,43150185281410813;1,295736225050607;-1,214372743621269;TRUE;Minimized
5;1;0;1;0;-0,1;0,01530612244897959;0;0;0;None;Quadratic;FALSE;Normal;0,89427716075442731;1,303915004379598;-1,241633495170695;TRUE;Minimized
5;1;0;1;0;-0,1;0,02040816326530612;0;0;0;None;Quadratic;FALSE;Normal;0,70157969649881124;1,296366881691851;-1,201812300898097;TRUE;Minimized
5;1;0;1;0;-0,1;0,02551020408163265;0;0;0;None;Quadratic;FALSE;Normal;0,11738787754438818;1,395850572796460;-1,201899339056621;TRUE;Minimized
5;1;0;1;0;-0,1;0,03061224489795918;0;0;0;None;Quadratic;FALSE;Normal;0,62438818975351751;1,341034446620683;-1,160435470076898;TRUE;Minimized
5;1;0;1;0;-0,1;0,03571428571428571;0;0;0;None;Quadratic;FALSE;Normal;0,65570793859660625;1,371352997093908;-1,189064891334856;TRUE;Minimized
5;1;0;1;0;-0,1;0,04081632653061224;0;0;0;None;Quadratic;FALSE;Normal;0,50609775912016630;1,282575387100809;-1,165219571337851;TRUE;Minimized
5;1;0;1;0;-0,1;0,04591836734693877;0;0;0;None;Quadratic;FALSE;Normal;0,74079144350253046;1,321556048209517;-1,153726637113100;TRUE;Minimized
5;1;0;1;0;-0,1;0,05102040816326530;0;0;0;None;Quadratic;FALSE;Normal;0,56260887440294027;1,300359691060559;-1,207328437885054;TRUE;Minimized
5;1;0;1;0;-0,1;0,05612244897959183;0;0;0;None;Quadratic;FALSE;Normal;0,01326023484580219;1,377612732754175;-1,251229915543644;TRUE;Minimized
5;1;0;1;0;-0,1;0,06122448979591837;0;0;0;None;Quadratic;FALSE;Normal;0,11260867211967707;1,323717936155726;-1,110792725884056;TRUE;Minimized
