S;MuR;SigmaR;MuD;SigmaD;MuA;SigmaA;RhoA;MuB;SigmaB;Intra;SelfReg;scaling;DistB;ParsID;Feasible;Eigenvalue;Stable;Type
100;1;0;1;0;-0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,71852691960521042;1;-0,74484580538737233;TRUE;Constrained HOIs
10;1;0;1;0;0,000;0,150;0;0;0;None;Quadratic;FALSE;Normal;0,42976918932981795;1;-0,74306649144950287;TRUE;Feasible Pairwise
10;1;0;1;0;0,000;0,150;0;0;0;None;Quadratic;FALSE;Normal;0,42976918932981795;1;-0,74637553561030756;TRUE;Constrained HOIs
20;1;0;1;0;0,000;0,150;0;0;0;None;Quadratic;FALSE;Normal;0,87022646516561508;1;-0,50460777721126926;TRUE;Feasible Pairwise
20;1;0;1;0;0,000;0,150;0;0;0;None;Quadratic;FALSE;Normal;0,87022646516561508;1;-0,50835372179386706;TRUE;Constrained HOIs
30;1;0;1;0;0,000;0,150;0;0;0;None;Quadratic;FALSE;Normal;0,82473642285913229;1;-0,27221953663620613;TRUE;Feasible Pairwise
30;1;0;1;0;0,000;0,150;0;0;0;None;Quadratic;FALSE;Normal;0,82473642285913229;1;-0,30687054323992446;TRUE;Constrained HOIs
40;1;0;1;0;0,000;0,150;0;0;0;None;Quadratic;FALSE;Normal;0,42136113415472209;1;-0,15845070905446787;TRUE;Feasible Pairwise
40;1;0;1;0;0,000;0,150;0;0;0;None;Quadratic;FALSE;Normal;0,42136113415472209;1;-0,05748404748046526;TRUE;Constrained HOIs
50;1;0;1;0;0,000;0,150;0;0;0;None;Quadratic;FALSE;Normal;0,14921859628520906;1;-0,01103791538928050;TRUE;Feasible Pairwise
50;1;0;1;0;0,000;0,150;0;0;0;None;Quadratic;FALSE;Normal;0,14921859628520906;1;0,04086318213021418;FALSE;Constrained HOIs
60;1;0;1;0;0,000;0,150;0;0;0;None;Quadratic;FALSE;Normal;0,05785744846798480;1;0,28904242069808750;FALSE;Feasible Pairwise
60;1;0;1;0;0,000;0,150;0;0;0;None;Quadratic;FALSE;Normal;0,05785744846798480;1;0,23457930995666784;FALSE;Constrained HOIs
70;1;0;1;0;0,000;0,150;0;0;0;None;Quadratic;FALSE;Normal;0,26555776572786272;1;0,30903370750282333;FALSE;Feasible Pairwise
70;1;0;1;0;0,000;0,150;0;0;0;None;Quadratic;FALSE;Normal;0,26555776572786272;1;0,32556465272552748;FALSE;Constrained HOIs
80;1;0;1;0;0,000;0,150;0;0;0;None;Quadratic;FALSE;Normal;0,14974883501417935;1;0,24092502468440055;FALSE;Feasible Pairwise
80;1;0;1;0;0,000;0,150;0;0;0;None;Quadratic;FALSE;Normal;0,14974883501417935;1;0,20891026601092380;FALSE;Constrained HOIs
90;1;0;1;0;0,000;0,150;0;0;0;None;Quadratic;FALSE;Normal;0,92111534625291824;1;0,45413054028846367;FALSE;Feasible Pairwise
90;1;0;1;0;0,000;0,150;0;0;0;None;Quadratic;FALSE;Normal;0,92111534625291824;1;0,49707613044993998;FALSE;Constrained HOIs
100;1;0;1;0;0,000;0,150;0;0;0;None;Quadratic;FALSE;Normal;0,19436813821084797;1;0,30547319790580169;FALSE;Feasible Pairwise
100;1;0;1;0;0,000;0,150;0;0;0;None;Quadratic;FALSE;Normal;0,19436813821084797;1;0,32320277301688582;FALSE;Constrained HOIs
10;1;0;1;0;0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,49323447863571346;1;-0,91395985925362511;TRUE;Feasible Pairwise
10;1;0;1;0;0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,49323447863571346;1;-0,82193048412687708;TRUE;Constrained HOIs
20;1;0;1;0;0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,00463381037116051;1;-0,89335294971700052;TRUE;Feasible Pairwise
20;1;0;1;0;0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,00463381037116051;1;-0,55570933047992943;TRUE;Constrained HOIs
30;1;0;1;0;0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,08685894869267941;1;-0,85100349051082158;TRUE;Feasible Pairwise
30;1;0;1;0;0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,08685894869267941;1;-0,27855965157674401;TRUE;Constrained HOIs
40;1;0;1;0;0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,19843950006179512;1;-0,82258023409097292;TRUE;Feasible Pairwise
40;1;0;1;0;0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,19843950006179512;1;-0,03515104992645339;TRUE;Constrained HOIs
50;1;0;1;0;0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,61867716722190380;1;-0,80423672672334545;TRUE;Feasible Pairwise
50;1;0;1;0;0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,61867716722190380;1;0,20197958792176149;FALSE;Constrained HOIs
60;1;0;1;0;0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,26480934722349048;1;-0,81223489743667165;TRUE;Feasible Pairwise
60;1;0;1;0;0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,26480934722349048;1;0,50379132453632947;FALSE;Constrained HOIs
70;1;0;1;0;0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,63614270044490695;1;-0,76956097445102767;TRUE;Feasible Pairwise
70;1;0;1;0;0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,63614270044490695;1;0,76039339629677394;FALSE;Constrained HOIs
80;1;0;1;0;0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,92629264341667295;1;-0,76056905124121765;TRUE;Feasible Pairwise
80;1;0;1;0;0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,92629264341667295;1;0,93348152142575036;FALSE;Constrained HOIs
90;1;0;1;0;0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,57458604476414621;1;-0,73662313443739524;TRUE;Feasible Pairwise
90;1;0;1;0;0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,57458604476414621;1;1,16181948225265996;FALSE;Constrained HOIs
100;1;0;1;0;0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,28476679348386824;1;-0,75328616558112782;TRUE;Feasible Pairwise
100;1;0;1;0;0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,28476679348386824;1;1,42918762193336057;FALSE;Constrained HOIs
10;1;0;1;0;-0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,03839791705831885;1;-0,74686767766180195;TRUE;Feasible Pairwise
10;1;0;1;0;-0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,03839791705831885;1;-0,91283668270595486;TRUE;Constrained HOIs
20;1;0;1;0;-0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,38635625550523400;1;-0,50971802250490028;TRUE;Feasible Pairwise
20;1;0;1;0;-0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,38635625550523400;1;-0,85028172893902576;TRUE;Constrained HOIs
30;1;0;1;0;-0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,98198865703307092;1;-0,27262837918065058;TRUE;Feasible Pairwise
30;1;0;1;0;-0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,98198865703307092;1;-0,84476880072714911;TRUE;Constrained HOIs
40;1;0;1;0;-0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,56384714227169752;1;-0,06782692331969575;TRUE;Feasible Pairwise
40;1;0;1;0;-0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,56384714227169752;1;-0,80530021680026820;TRUE;Constrained HOIs
50;1;0;1;0;-0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,08209670661017299;1;0,24169770982457719;FALSE;Feasible Pairwise
50;1;0;1;0;-0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,08209670661017299;1;-0,80659564628312996;TRUE;Constrained HOIs
60;1;0;1;0;-0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,87800535210408270;1;0,47892892848503327;FALSE;Feasible Pairwise
60;1;0;1;0;-0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,87800535210408270;1;-0,77805964565718289;TRUE;Constrained HOIs
70;1;0;1;0;-0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,07634339272044599;1;0,75291187790062830;FALSE;Feasible Pairwise
70;1;0;1;0;-0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,07634339272044599;1;-0,79417905149549828;TRUE;Constrained HOIs
80;1;0;1;0;-0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,04557440057396889;1;0,95766506491961179;FALSE;Feasible Pairwise
80;1;0;1;0;-0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,04557440057396889;1;-0,77074284472770971;TRUE;Constrained HOIs
90;1;0;1;0;-0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,36816496565006673;1;1,20136340182080792;FALSE;Feasible Pairwise
90;1;0;1;0;-0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,36816496565006673;1;-0,74165882868750732;TRUE;Constrained HOIs
100;1;0;1;0;-0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,41978141362778842;1;1,47538559243385992;FALSE;Feasible Pairwise
100;1;0;1;0;-0,025;0,025;0;0;0;None;Quadratic;FALSE;Normal;0,41978141362778842;1;-0,72757694989395350;TRUE;Constrained HOIs
