S;MuR;SigmaR;MuD;SigmaD;MuA;SigmaA;RhoA;b;ParsID;Type;Abd;Equilibrium;Stability;TargetAbd
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,459279715549200773;No HOIs;5,43415952369828e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,459279715549200773;Constrained HOIs;8,55950699097341e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,459279715549200773;Constrained HOIs;8,38416969559752e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,459279715549200773;Constrained HOIs;8,77363655121971e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,770126539282500744;No HOIs;4,67332047400437e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,770126539282500744;No HOIs;6,39484260298702e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,770126539282500744;No HOIs;5,06736309026024e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,770126539282500744;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,770126539282500744;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,770126539282500744;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,053542838431894779;No HOIs;5,44982812319886e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,053542838431894779;No HOIs;9,14993734986221e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,053542838431894779;No HOIs;2,42934625082027e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,053542838431894779;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,053542838431894779;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,053542838431894779;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,157160091446712613;No HOIs;7,11303699928882e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,157160091446712613;No HOIs;1,25004332660183e+00;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,157160091446712613;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,157160091446712613;Constrained HOIs;9,99999999999999e-01;TRUE;TRUE;TRUE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,157160091446712613;Constrained HOIs;9,99999999999999e-01;TRUE;TRUE;TRUE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,157160091446712613;Constrained HOIs;9,99999999999999e-01;TRUE;TRUE;TRUE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,038904643850401044;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,038904643850401044;No HOIs;7,98115486098785e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,038904643850401044;No HOIs;6,95592488472221e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,038904643850401044;Constrained HOIs;7,56222916845329e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,038904643850401044;Constrained HOIs;8,53144271804957e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,038904643850401044;Constrained HOIs;8,18248160008086e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,690192594658583403;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,690192594658583403;No HOIs;4,51990003151878e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,690192594658583403;No HOIs;6,63946636300646e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,690192594658583403;Constrained HOIs;3,83875996760204e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,690192594658583403;Constrained HOIs;6,98327447976130e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,690192594658583403;Constrained HOIs;4,75908341588097e-01;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,642776796361431479;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,642776796361431479;No HOIs;9,99999999999950e-01;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,642776796361431479;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,642776796361431479;Constrained HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,642776796361431479;Constrained HOIs;9,99999999999965e-01;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,642776796361431479;Constrained HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,675974115030840039;No HOIs;8,44048894811819e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,675974115030840039;No HOIs;7,59731841220764e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,675974115030840039;No HOIs;8,29948517619490e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,675974115030840039;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,675974115030840039;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,675974115030840039;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,500511270249262452;No HOIs;4,77148185857751e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,500511270249262452;No HOIs;8,19074010976647e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,500511270249262452;No HOIs;8,37067879668637e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,500511270249262452;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,500511270249262452;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,500511270249262452;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,370703072287142277;No HOIs;5,48914880123827e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,370703072287142277;No HOIs;6,11851022920746e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,370703072287142277;No HOIs;6,01375582553847e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,370703072287142277;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,370703072287142277;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,370703072287142277;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,172302785562351346;No HOIs;4,46503177046052e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,172302785562351346;No HOIs;7,35428836903897e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,172302785562351346;No HOIs;6,32428802097350e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,172302785562351346;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,172302785562351346;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,172302785562351346;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,176511043915525079;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,176511043915525079;No HOIs;9,15986249839074e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,176511043915525079;No HOIs;3,33799458961828e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,176511043915525079;Constrained HOIs;6,44026965766453e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,176511043915525079;Constrained HOIs;7,62116815045362e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,176511043915525079;Constrained HOIs;6,52267414363096e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,710457742679864168;No HOIs;4,93847960686860e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,710457742679864168;No HOIs;6,05721919421710e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,710457742679864168;No HOIs;3,49853911898754e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,710457742679864168;Constrained HOIs;9,28919346359005e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,710457742679864168;Constrained HOIs;9,38033077395150e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,710457742679864168;Constrained HOIs;9,27184867744079e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,879539512097835541;No HOIs;3,33408220817070e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,879539512097835541;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,879539512097835541;No HOIs;1,03805207112533e+00;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,879539512097835541;Constrained HOIs;1,00000000000316e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,879539512097835541;Constrained HOIs;1,00000000000546e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,879539512097835541;Constrained HOIs;1,00000000000247e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,119368062354624271;No HOIs;3,26741704169528e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,119368062354624271;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,119368062354624271;No HOIs;9,90102260484170e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,119368062354624271;Constrained HOIs;9,58970573403244e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,119368062354624271;Constrained HOIs;9,49916699523556e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,119368062354624271;Constrained HOIs;9,87569131235505e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,857851463602855802;No HOIs;9,99999999999961e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,857851463602855802;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,857851463602855802;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,857851463602855802;Constrained HOIs;1,00000000000348e+00;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,857851463602855802;Constrained HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,857851463602855802;Constrained HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,991554900305345654;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,991554900305345654;No HOIs;1,00000000000000e+00;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,991554900305345654;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,991554900305345654;Constrained HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,991554900305345654;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,991554900305345654;Constrained HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,885171658359467983;No HOIs;8,11057945584548e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,885171658359467983;No HOIs;9,03745778430838e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,885171658359467983;No HOIs;7,91925387593079e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,885171658359467983;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,885171658359467983;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,885171658359467983;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,278960475232452154;No HOIs;8,32475310570208e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,278960475232452154;No HOIs;4,92823199417831e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,278960475232452154;No HOIs;8,42752520804877e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,278960475232452154;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,278960475232452154;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,278960475232452154;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,502619539853185415;No HOIs;8,63732828453690e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,502619539853185415;No HOIs;7,36384013688402e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,502619539853185415;No HOIs;7,28847365971689e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,502619539853185415;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,502619539853185415;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,502619539853185415;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,622579311486333609;No HOIs;5,91107135679550e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,622579311486333609;No HOIs;8,00770306545753e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,622579311486333609;No HOIs;6,54445692340227e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,622579311486333609;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,622579311486333609;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,622579311486333609;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,358619760954752564;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,358619760954752564;No HOIs;5,92931683471297e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,358619760954752564;No HOIs;8,73947566250235e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,358619760954752564;Constrained HOIs;1,00000000000001e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,358619760954752564;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,358619760954752564;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,296813093358650804;No HOIs;6,27416610544926e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,296813093358650804;No HOIs;2,21399773853787e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,296813093358650804;No HOIs;5,71314165706048e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,296813093358650804;Constrained HOIs;9,67136386093013e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,296813093358650804;Constrained HOIs;9,52967072582697e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,296813093358650804;Constrained HOIs;9,58807807946536e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,026846249122172594;No HOIs;1,00000000000424e+00;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,026846249122172594;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,026846249122172594;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,026846249122172594;Constrained HOIs;9,99999999997101e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,026846249122172594;Constrained HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,026846249122172594;Constrained HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,125863844528794289;No HOIs;2,03972758495648e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,125863844528794289;No HOIs;7,65358296835792e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,125863844528794289;No HOIs;2,47627163945661e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,125863844528794289;Constrained HOIs;8,50677571519568e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,125863844528794289;Constrained HOIs;8,76551790281368e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,125863844528794289;Constrained HOIs;8,20332622281623e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,709478484699502587;No HOIs;9,99999999999945e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,709478484699502587;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,709478484699502587;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,709478484699502587;Constrained HOIs;9,99999999999963e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,709478484699502587;Constrained HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,709478484699502587;Constrained HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,408222566824406385;No HOIs;1,00000000000001e+00;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,408222566824406385;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,408222566824406385;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,408222566824406385;Constrained HOIs;9,99999999999989e-01;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,408222566824406385;Constrained HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,408222566824406385;Constrained HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,120963845634832978;No HOIs;8,46912709686186e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,120963845634832978;No HOIs;7,95501096983593e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,120963845634832978;No HOIs;8,74387398669459e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,120963845634832978;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,120963845634832978;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,120963845634832978;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,126156727550551295;No HOIs;7,98408261008227e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,126156727550551295;No HOIs;6,82767128750699e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,126156727550551295;No HOIs;7,52210302352280e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,126156727550551295;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,126156727550551295;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,126156727550551295;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,421381440479308367;No HOIs;5,50556514552259e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,421381440479308367;No HOIs;5,59071332877297e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,421381440479308367;No HOIs;6,28200360823793e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,421381440479308367;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,421381440479308367;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,421381440479308367;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,025382983032613993;No HOIs;7,01346167541374e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,025382983032613993;No HOIs;2,26342826711761e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,025382983032613993;No HOIs;7,12067290702812e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,025382983032613993;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,025382983032613993;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,025382983032613993;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,750932799186557531;No HOIs;6,14909493079625e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,750932799186557531;No HOIs;3,67135015549530e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,750932799186557531;No HOIs;3,54702912114072e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,750932799186557531;Constrained HOIs;8,48234955264978e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,750932799186557531;Constrained HOIs;8,26916441834622e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,750932799186557531;Constrained HOIs;8,28557721477821e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,302097274689003825;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,302097274689003825;No HOIs;9,33269285072405e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,302097274689003825;No HOIs;1,50531210994691e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,302097274689003825;Constrained HOIs;6,14222510929303e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,302097274689003825;Constrained HOIs;6,58571677591873e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,302097274689003825;Constrained HOIs;6,40462028466060e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,142835603095591068;No HOIs;9,99999999991399e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,142835603095591068;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,142835603095591068;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,142835603095591068;Constrained HOIs;4,08158198052580e-01;TRUE;TRUE;FALSE
