S;MuR;SigmaR;MuD;SigmaD;MuA;SigmaA;RhoA;MuB;SigmaB;Intra;SelfReg;scaling;DistB;ParsID;Feasible;Stable;Type
20;1;0,333333333333333;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,878873398993164301;1;TRUE;Constrained HOIs
20;1;0,333333333333333;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,195718033006414771;1;TRUE;Constrained HOIs
20;1;0,500000000000000;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,873333923984318972;1;TRUE;Constrained HOIs
20;1;0,500000000000000;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,929533654591068625;1;FALSE;Constrained HOIs
20;1;0,666666666666667;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,587330965558066964;1;TRUE;Constrained HOIs
20;1;0,666666666666667;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,939957026392221451;1;FALSE;Constrained HOIs
20;1;0,833333333333333;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,469435553532093763;1;FALSE;Constrained HOIs
20;1;0,833333333333333;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,732150668976828456;1;FALSE;Constrained HOIs
20;1;1,000000000000000;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,642538825049996376;1;FALSE;Constrained HOIs
20;1;1,000000000000000;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,918361117597669363;1;FALSE;Constrained HOIs
20;1;1,166666666666667;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,273821977665647864;1;FALSE;Constrained HOIs
20;1;1,166666666666667;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,751565372804179788;1;FALSE;Constrained HOIs
20;1;1,333333333333333;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,854945569764822721;1;FALSE;Constrained HOIs
20;1;1,333333333333333;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,754714759066700935;1;FALSE;Constrained HOIs
20;1;1,500000000000000;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,269407739164307714;1;FALSE;Constrained HOIs
20;1;1,500000000000000;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,593525805976241827;1;FALSE;Constrained HOIs
20;1;0,000000000000000;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,343648686539381742;1;TRUE;Constrained HOIs
20;1;0,000000000000000;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,481344665400683880;1;TRUE;Constrained HOIs
