S;MuR;SigmaR;MuD;SigmaD;MuA;SigmaA;RhoA;b;TargetAbd;Feasible;Eigenvalue;Stable;Type
3;1;0;1;0;0,25;0,25;0;0;0,836336336336336;1;-0,819859266660555974;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,837837837837838;1;-0,819642362669030788;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,839339339339339;1;-0,819438067625702038;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,840840840840841;1;-0,819250099514828634;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,842342342342342;1;-0,819081335086970119;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,843843843843844;1;-0,818933856849731301;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,845345345345345;1;-0,818809040620798401;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,846846846846847;1;-0,818707662988875873;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,848348348348348;1;-0,818630012869093537;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,849849849849850;1;-0,818575996728529542;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,851351351351351;1;-0,818545231719955524;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,852852852852853;1;-0,818537124409261185;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,854354354354354;1;-0,818550935022237081;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,855855855855856;1;-0,818585828404414073;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,857357357357357;1;-0,818640913470716103;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,858858858858859;1;-0,818715273071673799;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,860360360360360;1;-0,818807986108470276;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,861861861861862;1;-0,818918143516716435;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,863363363363363;1;-0,819044859486487531;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,864864864864865;1;-0,819187279037075111;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,866366366366366;1;-0,819344582840667579;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,867867867867868;1;-0,797588671305190955;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,869369369369369;1;-0,788322572826224754;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,870870870870871;1;-0,781132157921440640;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,872372372372372;1;-0,774990651093035110;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,873873873873874;1;-0,769506420715554862;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,875375375375375;1;-0,764480787469084433;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,876876876876877;1;-0,759796816976964995;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,878378378378378;1;-0,755378964729903846;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,879879879879880;1;-0,751175178108646313;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,881381381381381;1;-0,747147851361262383;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,882882882882883;1;-0,743268809844776834;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,884384384384384;1;-0,739516327483823011;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,885885885885886;1;-0,735873253726675003;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,887387387387387;1;-0,732325784415276515;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,888888888888889;1;-0,728862625479548054;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,890390390390390;1;-0,725474406379661096;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,891891891891892;1;-0,722153257951059002;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,893393393393393;1;-0,718892501735491241;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,894894894894895;1;-0,715686416881500032;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,896396396396396;1;-0,712530062241308437;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,897897897897898;1;-0,709419138528945892;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,899399399399399;1;-0,706349880070251457;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,900900900900901;1;-0,703318968757709162;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,902402402402402;1;-0,700323464904539561;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,903903903903904;1;-0,697360751125758460;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,905405405405405;1;-0,694428486378824594;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,906906906906907;1;-0,691524568012163332;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,908408408408408;1;-0,688647100187403272;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,909909909909910;1;-0,685794367420304196;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,911411411411411;1;-0,682964812266632748;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,912912912912913;1;-0,680157016390250391;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,914414414414414;1;-0,677369684410836670;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,915915915915916;1;-0,674601630051116397;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,917417417417417;1;-0,671851764198253987;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,918918918918919;1;-0,669119084567906919;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,920420420420420;1;-0,666402666717360592;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,921921921921922;1;-0,663701656200192058;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,923423423423423;1;-0,661015261691385914;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,924924924924925;1;-0,658342748941294742;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,926426426426426;1;-0,655683435440465368;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,927927927927928;1;-0,653036685696656960;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,929429429429429;1;-0,650401907041079363;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,930930930930931;1;-0,647778545893797131;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,932432432432432;1;-0,645166084428891340;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,933933933933934;1;-0,642564037588811310;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,935435435435436;1;-0,639971950404688572;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,936936936936937;1;-0,637389395585556295;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,938438438438438;1;-0,634815971344549035;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,939939939939940;1;-0,632251299434557046;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,941441441441441;1;-0,629695023369449602;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,942942942942943;1;-0,627146806810146007;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,944444444444444;1;-0,624606332097457306;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,945945945945946;1;-0,622073298915918671;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,947447447447447;1;-0,619547423074768400;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,948948948948949;1;-0,617028435393926156;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,950450450450451;1;-0,614516080684290089;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,951951951951952;1;-0,612010116812881311;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,953453453453453;1;-0,609510313844498275;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,954954954954955;1;-0,607016453252469002;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,956456456456456;1;-0,604528327191938275;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,957957957957958;1;-0,602045737829795868;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,959459459459459;1;-0,599568496726066158;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,960960960960961;1;-0,597096424262041792;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,962462462462462;1;-0,594629349111026939;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,963963963963964;1;-0,592167107747898935;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,965465465465466;1;-0,589709543994144880;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,966966966966967;1;-0,587256508595334736;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,968468468468468;1;-0,584807858828286564;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,969969969969970;1;-0,582363458135473966;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,971471471471471;1;-0,579923175784425204;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,972972972972973;1;-0,577486886550109046;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,974474474474474;1;-0,575054470418470576;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,975975975975976;1;-0,572625812309437543;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,977477477477477;1;-0,570200801817915992;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,978978978978979;1;-0,567779332971366957;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,980480480480481;1;-0,565361304002717335;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,981981981981982;1;-0,562946617137477845;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,983483483483483;1;-0,560535178393987144;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,984984984984985;1;-0,558126897395853749;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,986486486486486;1;-0,555721687195695369;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,987987987987988;1;-0,553319464109391923;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,989489489489489;1;-0,550920147560090889;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,990990990990991;1;-0,548523659931305918;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,992492492492492;1;-0,546129926428471579;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,993993993993994;1;-0,543738874948383244;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,995495495495496;1;-0,541350435955996412;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,996996996996997;1;-0,538964542368083332;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;0,998498498498498;1;-0,536581129443312488;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,000000000000000;1;-0,534200134678326943;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,001501501501501;1;-0,531821497709425106;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,003003003003003;1;-0,529445160219500943;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,004504504504504;1;-0,527071065849910037;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,006006006006006;1;-0,524699160116944396;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,007507507507508;1;-0,522329390332646248;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,009009009009009;1;-0,519961705529681129;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,010510510510511;1;-0,517596056390032366;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,012012012012012;1;-0,515232395177290470;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,013513513513514;1;-0,512870675672316589;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,015015015015015;1;-0,510510853112084328;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,016516516516516;1;-0,508152884131521931;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,018018018018018;1;-0,505796726708165223;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,019519519519519;1;-0,503442340109486408;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,021021021021021;1;-0,501089684842711769;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,022522522522523;1;-0,498738722607030893;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,024024024024024;1;-0,496389416248022575;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,025525525525526;1;-0,494041729714210121;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,027027027027027;1;-0,491695628015603181;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,028528528528529;1;-0,489351077184139727;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,030030030030030;1;-0,487008044235909932;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,031531531531531;1;-0,484666497135073593;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,033033033033033;1;-0,482326404759383820;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,034534534534534;1;-0,479987736867235504;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,036036036036036;1;-0,477650464066146307;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,037537537537538;1;-0,475314557782605673;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,039039039039039;1;-0,472979990233230341;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,040540540540541;1;-0,470646734397143329;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,042042042042042;1;-0,468314763989523097;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,043543543543544;1;-0,465984053436265810;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,045045045045045;1;-0,463654577849709759;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,046546546546546;1;-0,461326313005351873;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,048048048048048;1;-0,458999235319530019;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,049549549549550;1;-0,456673321828017897;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,051051051051051;1;-0,454348550165471821;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,052552552552553;1;-0,452024898545718257;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,054054054054054;1;-0,449702345742814424;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,055555555555556;1;-0,447380871072871500;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,057057057057057;1;-0,445060454376576820;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,058558558558559;1;-0,442741076002413303;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,060060060060060;1;-0,440422716790513702;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,061561561561561;1;-0,438105358057146343;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,063063063063063;1;-0,435788981579792623;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,064564564564565;1;-0,433473569582781826;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,066066066066066;1;-0,431159104723477293;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,067567567567568;1;-0,428845570078972838;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,069069069069069;1;-0,426532949133283212;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,070570570570571;1;-0,424221225765013310;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,072072072072072;1;-0,421910384235470892;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,073573573573574;1;-0,419600409177221412;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,075075075075075;1;-0,417291285583044624;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,076576576576576;1;-0,414982998795302871;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,078078078078078;1;-0,412675534495672736;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,079579579579580;1;-0,410368878695256956;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,081081081081081;1;-0,408063017725033506;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,082582582582583;1;-0,405757938226641968;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,084084084084084;1;-0,403453627143492977;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,085585585585586;1;-0,401150071712181422;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,087087087087087;1;-0,398847259454200298;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,088588588588589;1;-0,396545178167931889;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,090090090090090;1;-0,394243815920908736;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,091591591591591;1;-0,391943161042348720;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,093093093093093;1;-0,389643202115924181;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,094594594594595;1;-0,387343927972781943;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,096096096096096;1;-0,385045327684792493;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,097597597597598;1;-0,382747390558023426;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,099099099099099;1;-0,380450106126415388;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,100600600600601;1;-0,378153464145684293;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,102102102102102;1;-0,375857454587402939;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,103603603603604;1;-0,373562067633279815;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,105105105105105;1;-0,371267293669622855;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,106606606606606;1;-0,368973123281972404;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,108108108108108;1;-0,366679547249915361;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,109609609609610;1;-0,364386556542048767;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,111111111111111;1;-0,362094142311113476;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,112612612612613;1;-0,359802295889267931;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,114114114114114;1;-0,357511008783518713;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,115615615615616;1;-0,355220272671282089;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,117117117117117;1;-0,352930079396090557;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,118618618618619;1;-0,350640420963419963;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,120120120120120;1;-0,348351289536650954;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,121621621621621;1;-0,346062677433149446;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,123123123123123;1;-0,343774577120463221;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,124624624624625;1;-0,341486981212632212;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,126126126126126;1;-0,339199882466610703;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,127627627627628;1;-0,336913273778790767;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,129129129129129;1;-0,334627148181628531;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,130630630630631;1;-0,332341498840373673;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,132132132132132;1;-0,330056319049888192;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,133633633633634;1;-0,327771602231557102;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,135135135135135;1;-0,325487341930291496;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,136636636636636;1;-0,323203531811615985;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,138138138138138;1;-0,320920165658835188;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,139639639639640;1;-0,318637237370288373;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,141141141141141;1;-0,316354740956671820;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,142642642642643;1;-0,314072670538441789;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,144144144144144;1;-0,311791020343290759;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,145645645645646;1;-0,309509784703689395;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,147147147147147;1;-0,307228958054500456;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,148648648648649;1;-0,304948534930656656;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,150150150150150;1;-0,302668509964898691;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,151651651651652;1;-0,300388877885580108;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,153153153153153;1;-0,298109633514530348;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,154654654654655;1;-0,295830771764971301;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,156156156156156;1;-0,293552287639498033;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,157657657657658;1;-0,291274176228099924;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,159159159159159;1;-0,288996432706249973;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,160660660660661;1;-0,286719052333032742;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,162162162162162;1;-0,284442030449328476;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,163663663663664;1;-0,282165362476042070;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,165165165165165;1;-0,279889043912375346;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,166666666666667;1;-0,277613070334152612;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,168168168168168;1;-0,275337437392178419;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,169669669669670;1;-0,273062140810646836;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,171171171171171;1;-0,270787176385588246;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,172672672672673;1;-0,268512539983351672;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,174174174174174;1;-0,266238227539134176;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,175675675675676;1;-0,263964235055537344;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,177177177177177;1;-0,261690558601170409;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,178678678678679;1;-0,259417194309278232;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,180180180180180;1;-0,257144138376414144;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,181681681681682;1;-0,254871387061133658;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,183183183183183;1;-0,252598936682731035;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,184684684684685;1;-0,250326783620002713;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,186186186186186;1;-0,248054924310038505;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,187687687687688;1;-0,245783355247046753;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,189189189189189;1;-0,243512072981207917;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,190690690690691;1;-0,241241074117549248;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,192192192192192;1;-0,238970355314854555;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,193693693693694;1;-0,236699913284598384;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,195195195195195;1;-0,234429744789900418;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,196696696696697;1;-0,232159846644512724;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,198198198198198;1;-0,229890215711822554;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,199699699699700;1;-0,227620848903887341;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,201201201201201;1;-0,225351743180485897;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,202702702702703;1;-0,223082895548193383;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,204204204204204;1;-0,220814303059477357;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,205705705705706;1;-0,218545962811821592;TRUE;Constrained HOIs
3;1;0;1;0;0,25;0,25;0;0;1,207207207207207;1;-0,216277871946857436;TRUE;Constrained HOIs
