S;MuR;SigmaR;MuD;SigmaD;MuA;SigmaA;RhoA;MuB;SigmaB;Intra;SelfReg;scaling;DistB;ParsID;Feasible;Stable;Type
20;1;0;1;0;0,0277777777777777;0,0;0;0;0;None;Quadratic;FALSE;Normal;8,99709320627153e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;0,0277777777777777;0,1;0;0;0;None;Quadratic;FALSE;Normal;1,09286376973614e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;0,1388888888888888;0,0;0;0;0;None;Quadratic;FALSE;Normal;3,76182127511129e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;0,1388888888888888;0,1;0;0;0;None;Quadratic;FALSE;Normal;9,30744947399944e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;0,2500000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;2,00749719282612e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;0,2500000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;5,64438761211932e-02;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,7500000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;5,57049743831158e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,7500000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;4,70974248601124e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,6388888888888888;0,0;0;0;0;None;Quadratic;FALSE;Normal;4,82078036526218e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,6388888888888888;0,1;0;0;0;None;Quadratic;FALSE;Normal;7,69963033264503e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,5277777777777778;0,0;0;0;0;None;Quadratic;FALSE;Normal;5,67589670652524e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,5277777777777778;0,1;0;0;0;None;Quadratic;FALSE;Normal;5,10678980266675e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,4166666666666667;0,0;0;0;0;None;Quadratic;FALSE;Normal;8,70026133488864e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,4166666666666667;0,1;0;0;0;None;Quadratic;FALSE;Normal;7,36819542944431e-02;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,3055555555555556;0,0;0;0;0;None;Quadratic;FALSE;Normal;1,93065072875470e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;-0,3055555555555556;0,1;0;0;0;None;Quadratic;FALSE;Normal;6,86638979474083e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,1944444444444444;0,0;0;0;0;None;Quadratic;FALSE;Normal;6,13735553342849e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;-0,1944444444444444;0,1;0;0;0;None;Quadratic;FALSE;Normal;6,09186924062669e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;-0,0833333333333334;0,0;0;0;0;None;Quadratic;FALSE;Normal;2,38543472252786e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;-0,0833333333333334;0,1;0;0;0;None;Quadratic;FALSE;Normal;5,75112817808986e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;0,0277777777777777;0,0;0;0;0;None;Quadratic;FALSE;Normal;4,99364732531831e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;0,0277777777777777;0,1;0;0;0;None;Quadratic;FALSE;Normal;1,04055874748155e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;0,1388888888888888;0,0;0;0;0;None;Quadratic;FALSE;Normal;4,67560937860981e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;0,1388888888888888;0,1;0;0;0;None;Quadratic;FALSE;Normal;2,71270168712363e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;0,2500000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;1,38696193229407e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;0,2500000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;8,24661005754024e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,7500000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;5,90494742384180e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,7500000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;8,47039671614766e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,6388888888888888;0,0;0;0;0;None;Quadratic;FALSE;Normal;1,72318103723228e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,6388888888888888;0,1;0;0;0;None;Quadratic;FALSE;Normal;5,99138890858740e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,5277777777777778;0,0;0;0;0;None;Quadratic;FALSE;Normal;6,32997925393283e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,5277777777777778;0,1;0;0;0;None;Quadratic;FALSE;Normal;7,45739541482180e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,4166666666666667;0,0;0;0;0;None;Quadratic;FALSE;Normal;9,86049652798101e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,4166666666666667;0,1;0;0;0;None;Quadratic;FALSE;Normal;1,49938141927123e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,3055555555555556;0,0;0;0;0;None;Quadratic;FALSE;Normal;5,80909735290334e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;-0,3055555555555556;0,1;0;0;0;None;Quadratic;FALSE;Normal;9,08987807575613e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;-0,1944444444444444;0,0;0;0;0;None;Quadratic;FALSE;Normal;5,31713969074190e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;-0,1944444444444444;0,1;0;0;0;None;Quadratic;FALSE;Normal;1,96287960512564e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;-0,0833333333333334;0,0;0;0;0;None;Quadratic;FALSE;Normal;1,40518504194915e-02;1;TRUE;Constrained HOIs
20;1;0;1;0;-0,0833333333333334;0,1;0;0;0;None;Quadratic;FALSE;Normal;6,40986317070201e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;0,0277777777777777;0,0;0;0;0;None;Quadratic;FALSE;Normal;2,43973356904462e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;0,0277777777777777;0,1;0;0;0;None;Quadratic;FALSE;Normal;4,11800385219976e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;0,1388888888888888;0,0;0;0;0;None;Quadratic;FALSE;Normal;4,14790843613446e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;0,1388888888888888;0,1;0;0;0;None;Quadratic;FALSE;Normal;9,08607436809689e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;0,2500000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;3,17194663919508e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;0,2500000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;6,55772229190916e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,7500000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;2,61800447478890e-02;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,7500000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;5,03275814000517e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,6388888888888888;0,0;0;0;0;None;Quadratic;FALSE;Normal;3,20640482008457e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,6388888888888888;0,1;0;0;0;None;Quadratic;FALSE;Normal;5,55585501017049e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,5277777777777778;0,0;0;0;0;None;Quadratic;FALSE;Normal;2,00803035171703e-01;1;FALSE;Constrained HOIs
