S;MuR;SigmaR;MuD;SigmaD;MuA;SigmaA;RhoA;MuB;SigmaB;Intra;SelfReg;scaling;DistB;ParsID;Stable;Type
20;1;0;1;0;-9,368421052631579;0,0;0;0;0;None;Quadratic;FALSE;Normal;4,86055598594248e-01;TRUE;All Terms
20;1;0;1;0;-9,368421052631579;0,1;0;0;0;None;Quadratic;FALSE;Normal;9,71140634035692e-01;FALSE;All Terms
20;1;0;1;0;-8,736842105263158;0,0;0;0;0;None;Quadratic;FALSE;Normal;9,33202205691487e-01;FALSE;All Terms
20;1;0;1;0;-8,736842105263158;0,1;0;0;0;None;Quadratic;FALSE;Normal;9,09953801892698e-01;FALSE;All Terms
20;1;0;1;0;-8,105263157894736;0,0;0;0;0;None;Quadratic;FALSE;Normal;6,85713975224644e-01;FALSE;All Terms
20;1;0;1;0;-8,105263157894736;0,1;0;0;0;None;Quadratic;FALSE;Normal;7,61125235818326e-01;TRUE;All Terms
20;1;0;1;0;-7,473684210526315;0,0;0;0;0;None;Quadratic;FALSE;Normal;4,98795134713873e-01;TRUE;All Terms
20;1;0;1;0;-7,473684210526315;0,1;0;0;0;None;Quadratic;FALSE;Normal;7,39174174610525e-01;FALSE;All Terms
20;1;0;1;0;-6,842105263157895;0,0;0;0;0;None;Quadratic;FALSE;Normal;9,54292868031189e-01;FALSE;All Terms
20;1;0;1;0;-6,842105263157895;0,1;0;0;0;None;Quadratic;FALSE;Normal;8,95174135686830e-01;FALSE;All Terms
20;1;0;1;0;-6,210526315789474;0,0;0;0;0;None;Quadratic;FALSE;Normal;2,13678758824244e-01;TRUE;All Terms
20;1;0;1;0;-6,210526315789474;0,1;0;0;0;None;Quadratic;FALSE;Normal;8,44974303850904e-01;TRUE;All Terms
20;1;0;1;0;-5,578947368421053;0,0;0;0;0;None;Quadratic;FALSE;Normal;5,83183125359938e-01;FALSE;All Terms
20;1;0;1;0;-5,578947368421053;0,1;0;0;0;None;Quadratic;FALSE;Normal;6,28914025379345e-01;TRUE;All Terms
20;1;0;1;0;-4,947368421052632;0,0;0;0;0;None;Quadratic;FALSE;Normal;8,95790036302060e-01;TRUE;All Terms
20;1;0;1;0;-4,947368421052632;0,1;0;0;0;None;Quadratic;FALSE;Normal;5,88802898535505e-01;FALSE;All Terms
20;1;0;1;0;-4,315789473684211;0,0;0;0;0;None;Quadratic;FALSE;Normal;1,76318132318556e-01;TRUE;All Terms
20;1;0;1;0;-4,315789473684211;0,1;0;0;0;None;Quadratic;FALSE;Normal;2,49215878546238e-01;TRUE;All Terms
20;1;0;1;0;-3,684210526315789;0,0;0;0;0;None;Quadratic;FALSE;Normal;2,51432957826182e-01;TRUE;All Terms
20;1;0;1;0;-3,684210526315789;0,1;0;0;0;None;Quadratic;FALSE;Normal;5,92990365810692e-01;TRUE;All Terms
20;1;0;1;0;-3,052631578947369;0,0;0;0;0;None;Quadratic;FALSE;Normal;9,68613940058276e-01;TRUE;All Terms
20;1;0;1;0;-3,052631578947369;0,1;0;0;0;None;Quadratic;FALSE;Normal;1,68487541377544e-01;TRUE;All Terms
20;1;0;1;0;-2,421052631578948;0,0;0;0;0;None;Quadratic;FALSE;Normal;7,73035736521706e-01;TRUE;All Terms
20;1;0;1;0;-2,421052631578948;0,1;0;0;0;None;Quadratic;FALSE;Normal;7,45587291428819e-01;TRUE;All Terms
20;1;0;1;0;-1,789473684210526;0,0;0;0;0;None;Quadratic;FALSE;Normal;4,94139094371349e-01;TRUE;All Terms
20;1;0;1;0;-1,789473684210526;0,1;0;0;0;None;Quadratic;FALSE;Normal;8,60524728195742e-01;TRUE;All Terms
20;1;0;1;0;-1,157894736842106;0,0;0;0;0;None;Quadratic;FALSE;Normal;2,43683125590906e-01;TRUE;All Terms
20;1;0;1;0;-1,157894736842106;0,1;0;0;0;None;Quadratic;FALSE;Normal;3,83109138812870e-01;TRUE;All Terms
20;1;0;1;0;-0,526315789473684;0,0;0;0;0;None;Quadratic;FALSE;Normal;1,10230104532093e-01;TRUE;All Terms
20;1;0;1;0;-0,526315789473684;0,1;0;0;0;None;Quadratic;FALSE;Normal;9,38246507197618e-01;TRUE;All Terms
20;1;0;1;0;0,105263157894737;0,0;0;0;0;None;Quadratic;FALSE;Normal;2,69570542499423e-01;FALSE;All Terms
20;1;0;1;0;0,105263157894737;0,1;0;0;0;None;Quadratic;FALSE;Normal;4,19162437319756e-01;FALSE;All Terms
20;1;0;1;0;0,736842105263158;0,0;0;0;0;None;Quadratic;FALSE;Normal;4,51033472316340e-01;FALSE;All Terms
20;1;0;1;0;0,736842105263158;0,1;0;0;0;None;Quadratic;FALSE;Normal;2,93890101369470e-01;FALSE;All Terms
20;1;0;1;0;1,368421052631579;0,0;0;0;0;None;Quadratic;FALSE;Normal;5,21572486031801e-02;FALSE;All Terms
20;1;0;1;0;1,368421052631579;0,1;0;0;0;None;Quadratic;FALSE;Normal;4,33810101822019e-02;FALSE;All Terms
20;1;0;1;0;2,000000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;6,45896310452372e-02;FALSE;All Terms
20;1;0;1;0;2,000000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;1,27514072926715e-01;FALSE;All Terms
20;1;0;1;0;-10,000000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;7,04305560095236e-01;FALSE;All Terms
20;1;0;1;0;-10,000000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;3,20000802166760e-01;TRUE;All Terms
20;1;0;1;0;-9,368421052631579;0,0;0;0;0;None;Quadratic;FALSE;Normal;5,22509117610753e-01;TRUE;All Terms
20;1;0;1;0;-9,368421052631579;0,1;0;0;0;None;Quadratic;FALSE;Normal;1,34392315521836e-03;FALSE;All Terms
20;1;0;1;0;-8,736842105263158;0,0;0;0;0;None;Quadratic;FALSE;Normal;3,82602790603414e-01;FALSE;All Terms
20;1;0;1;0;-8,736842105263158;0,1;0;0;0;None;Quadratic;FALSE;Normal;7,41606881376356e-01;FALSE;All Terms
20;1;0;1;0;-8,105263157894736;0,0;0;0;0;None;Quadratic;FALSE;Normal;3,47557105822489e-01;TRUE;All Terms
20;1;0;1;0;-8,105263157894736;0,1;0;0;0;None;Quadratic;FALSE;Normal;5,25559444911778e-01;FALSE;All Terms
20;1;0;1;0;-7,473684210526315;0,0;0;0;0;None;Quadratic;FALSE;Normal;3,37693367153406e-01;TRUE;All Terms
20;1;0;1;0;-7,473684210526315;0,1;0;0;0;None;Quadratic;FALSE;Normal;3,01834753714502e-01;FALSE;All Terms
20;1;0;1;0;-6,842105263157895;0,0;0;0;0;None;Quadratic;FALSE;Normal;5,33116020029411e-01;FALSE;All Terms
20;1;0;1;0;-6,842105263157895;0,1;0;0;0;None;Quadratic;FALSE;Normal;9,08112433273345e-01;FALSE;All Terms
20;1;0;1;0;-6,210526315789474;0,0;0;0;0;None;Quadratic;FALSE;Normal;8,47042676294222e-01;FALSE;All Terms
20;1;0;1;0;-6,210526315789474;0,1;0;0;0;None;Quadratic;FALSE;Normal;1,05309611186385e-01;TRUE;All Terms
20;1;0;1;0;-5,578947368421053;0,0;0;0;0;None;Quadratic;FALSE;Normal;6,64041658397764e-01;FALSE;All Terms
20;1;0;1;0;-5,578947368421053;0,1;0;0;0;None;Quadratic;FALSE;Normal;7,90410039480776e-02;TRUE;All Terms
20;1;0;1;0;-4,947368421052632;0,0;0;0;0;None;Quadratic;FALSE;Normal;6,72986456425861e-01;FALSE;All Terms
20;1;0;1;0;-4,947368421052632;0,1;0;0;0;None;Quadratic;FALSE;Normal;8,44344880897552e-02;TRUE;All Terms
20;1;0;1;0;-4,315789473684211;0,0;0;0;0;None;Quadratic;FALSE;Normal;6,06187735684216e-01;TRUE;All Terms
20;1;0;1;0;-4,315789473684211;0,1;0;0;0;None;Quadratic;FALSE;Normal;3,99345726706088e-01;FALSE;All Terms
20;1;0;1;0;-3,684210526315789;0,0;0;0;0;None;Quadratic;FALSE;Normal;9,32905199471861e-01;TRUE;All Terms
20;1;0;1;0;-3,684210526315789;0,1;0;0;0;None;Quadratic;FALSE;Normal;1,25168464612216e-01;FALSE;All Terms
20;1;0;1;0;-3,052631578947369;0,0;0;0;0;None;Quadratic;FALSE;Normal;4,63138710474595e-01;FALSE;All Terms
20;1;0;1;0;-3,052631578947369;0,1;0;0;0;None;Quadratic;FALSE;Normal;4,06295637832955e-01;TRUE;All Terms
20;1;0;1;0;-2,421052631578948;0,0;0;0;0;None;Quadratic;FALSE;Normal;1,50262433337048e-01;FALSE;All Terms
20;1;0;1;0;-2,421052631578948;0,1;0;0;0;None;Quadratic;FALSE;Normal;5,65477164927870e-02;TRUE;All Terms
20;1;0;1;0;-1,789473684210526;0,0;0;0;0;None;Quadratic;FALSE;Normal;8,16243959125131e-01;TRUE;All Terms
20;1;0;1;0;-1,789473684210526;0,1;0;0;0;None;Quadratic;FALSE;Normal;2,57764731766656e-01;TRUE;All Terms
20;1;0;1;0;-1,157894736842106;0,0;0;0;0;None;Quadratic;FALSE;Normal;6,19448781944811e-01;TRUE;All Terms
20;1;0;1;0;-1,157894736842106;0,1;0;0;0;None;Quadratic;FALSE;Normal;7,26141523569822e-01;TRUE;All Terms
20;1;0;1;0;-0,526315789473684;0,0;0;0;0;None;Quadratic;FALSE;Normal;6,03472045389935e-01;TRUE;All Terms
20;1;0;1;0;-0,526315789473684;0,1;0;0;0;None;Quadratic;FALSE;Normal;2,84297127276659e-01;TRUE;All Terms
20;1;0;1;0;0,105263157894737;0,0;0;0;0;None;Quadratic;FALSE;Normal;2,99782487796620e-01;FALSE;All Terms
20;1;0;1;0;0,105263157894737;0,1;0;0;0;None;Quadratic;FALSE;Normal;2,95284020015970e-01;FALSE;All Terms
20;1;0;1;0;0,736842105263158;0,0;0;0;0;None;Quadratic;FALSE;Normal;8,09617479098961e-01;FALSE;All Terms
20;1;0;1;0;0,736842105263158;0,1;0;0;0;None;Quadratic;FALSE;Normal;5,19212431740016e-01;FALSE;All Terms
20;1;0;1;0;1,368421052631579;0,0;0;0;0;None;Quadratic;FALSE;Normal;2,42097907699645e-01;FALSE;All Terms
20;1;0;1;0;1,368421052631579;0,1;0;0;0;None;Quadratic;FALSE;Normal;9,65148574439809e-01;FALSE;All Terms
20;1;0;1;0;2,000000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;2,08242373540998e-01;FALSE;All Terms
20;1;0;1;0;2,000000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;7,79278054833412e-02;FALSE;All Terms
20;1;0;1;0;-10,000000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;2,56347796646878e-01;FALSE;All Terms
20;1;0;1;0;-10,000000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;6,15321146557108e-01;FALSE;All Terms
20;1;0;1;0;-9,368421052631579;0,0;0;0;0;None;Quadratic;FALSE;Normal;9,38166574342176e-01;TRUE;All Terms
20;1;0;1;0;-9,368421052631579;0,1;0;0;0;None;Quadratic;FALSE;Normal;4,03126603923738e-02;FALSE;All Terms
20;1;0;1;0;-8,736842105263158;0,0;0;0;0;None;Quadratic;FALSE;Normal;6,22238392010331e-01;FALSE;All Terms
20;1;0;1;0;-8,736842105263158;0,1;0;0;0;None;Quadratic;FALSE;Normal;3,55334393680096e-01;FALSE;All Terms
20;1;0;1;0;-8,105263157894736;0,0;0;0;0;None;Quadratic;FALSE;Normal;9,08705552574247e-01;FALSE;All Terms
20;1;0;1;0;-8,105263157894736;0,1;0;0;0;None;Quadratic;FALSE;Normal;3,01490020472556e-01;TRUE;All Terms
20;1;0;1;0;-7,473684210526315;0,0;0;0;0;None;Quadratic;FALSE;Normal;1,91186316777021e-01;TRUE;All Terms
20;1;0;1;0;-7,473684210526315;0,1;0;0;0;None;Quadratic;FALSE;Normal;2,37775749759749e-01;TRUE;All Terms
20;1;0;1;0;-6,842105263157895;0,0;0;0;0;None;Quadratic;FALSE;Normal;8,63875548820943e-02;FALSE;All Terms
20;1;0;1;0;-6,842105263157895;0,1;0;0;0;None;Quadratic;FALSE;Normal;7,51499358098954e-01;FALSE;All Terms
20;1;0;1;0;-6,210526315789474;0,0;0;0;0;None;Quadratic;FALSE;Normal;7,70458577666432e-01;FALSE;All Terms
20;1;0;1;0;-6,210526315789474;0,1;0;0;0;None;Quadratic;FALSE;Normal;8,66913240170106e-01;TRUE;All Terms
20;1;0;1;0;-5,578947368421053;0,0;0;0;0;None;Quadratic;FALSE;Normal;5,76610586605966e-01;FALSE;All Terms
20;1;0;1;0;-5,578947368421053;0,1;0;0;0;None;Quadratic;FALSE;Normal;3,57147078029811e-02;TRUE;All Terms
20;1;0;1;0;-4,947368421052632;0,0;0;0;0;None;Quadratic;FALSE;Normal;1,87499030493200e-01;FALSE;All Terms
20;1;0;1;0;-4,947368421052632;0,1;0;0;0;None;Quadratic;FALSE;Normal;9,70226345350966e-01;FALSE;All Terms
20;1;0;1;0;-4,315789473684211;0,0;0;0;0;None;Quadratic;FALSE;Normal;7,76925775455311e-01;TRUE;All Terms
20;1;0;1;0;-4,315789473684211;0,1;0;0;0;None;Quadratic;FALSE;Normal;7,04718540888280e-01;FALSE;All Terms
20;1;0;1;0;-3,684210526315789;0,0;0;0;0;None;Quadratic;FALSE;Normal;3,74684369657189e-01;TRUE;All Terms
20;1;0;1;0;-3,684210526315789;0,1;0;0;0;None;Quadratic;FALSE;Normal;1,83124374365434e-01;FALSE;All Terms
20;1;0;1;0;-3,052631578947369;0,0;0;0;0;None;Quadratic;FALSE;Normal;6,18914425373077e-01;TRUE;All Terms
20;1;0;1;0;-3,052631578947369;0,1;0;0;0;None;Quadratic;FALSE;Normal;5,31245854217559e-01;FALSE;All Terms
20;1;0;1;0;-2,421052631578948;0,0;0;0;0;None;Quadratic;FALSE;Normal;3,65618194220588e-01;TRUE;All Terms
20;1;0;1;0;-2,421052631578948;0,1;0;0;0;None;Quadratic;FALSE;Normal;6,78358621429652e-01;TRUE;All Terms
20;1;0;1;0;-1,789473684210526;0,0;0;0;0;None;Quadratic;FALSE;Normal;3,98531090468168e-02;TRUE;All Terms
20;1;0;1;0;-1,789473684210526;0,1;0;0;0;None;Quadratic;FALSE;Normal;2,17183275613934e-01;TRUE;All Terms
20;1;0;1;0;-1,157894736842106;0,0;0;0;0;None;Quadratic;FALSE;Normal;4,27384178619832e-01;TRUE;All Terms
20;1;0;1;0;-1,157894736842106;0,1;0;0;0;None;Quadratic;FALSE;Normal;3,62107616616413e-01;TRUE;All Terms
20;1;0;1;0;-0,526315789473684;0,0;0;0;0;None;Quadratic;FALSE;Normal;3,53283486096188e-01;TRUE;All Terms
20;1;0;1;0;-0,526315789473684;0,1;0;0;0;None;Quadratic;FALSE;Normal;4,03881492093205e-01;TRUE;All Terms
20;1;0;1;0;0,105263157894737;0,0;0;0;0;None;Quadratic;FALSE;Normal;4,77185198338702e-01;FALSE;All Terms
20;1;0;1;0;0,105263157894737;0,1;0;0;0;None;Quadratic;FALSE;Normal;1,00036095827818e-01;FALSE;All Terms
20;1;0;1;0;0,736842105263158;0,0;0;0;0;None;Quadratic;FALSE;Normal;1,53978387359530e-01;FALSE;All Terms
20;1;0;1;0;0,736842105263158;0,1;0;0;0;None;Quadratic;FALSE;Normal;2,35997352749109e-01;FALSE;All Terms
20;1;0;1;0;1,368421052631579;0,0;0;0;0;None;Quadratic;FALSE;Normal;5,29587734257802e-01;FALSE;All Terms
20;1;0;1;0;1,368421052631579;0,1;0;0;0;None;Quadratic;FALSE;Normal;1,15714498329908e-01;FALSE;All Terms
20;1;0;1;0;2,000000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;9,58992505678907e-01;FALSE;All Terms
20;1;0;1;0;2,000000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;1,27327140653506e-01;FALSE;All Terms
20;1;0;1;0;-10,000000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;4,86209741793573e-02;TRUE;All Terms
20;1;0;1;0;-10,000000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;4,66207351535559e-01;FALSE;All Terms
20;1;0;1;0;-9,368421052631579;0,0;0;0;0;None;Quadratic;FALSE;Normal;2,64947977382690e-01;TRUE;All Terms
20;1;0;1;0;-9,368421052631579;0,1;0;0;0;None;Quadratic;FALSE;Normal;1,65292678866535e-01;TRUE;All Terms
20;1;0;1;0;-8,736842105263158;0,0;0;0;0;None;Quadratic;FALSE;Normal;7,32876321999356e-01;TRUE;All Terms
20;1;0;1;0;-8,736842105263158;0,1;0;0;0;None;Quadratic;FALSE;Normal;1,13887173589319e-01;FALSE;All Terms
20;1;0;1;0;-8,105263157894736;0,0;0;0;0;None;Quadratic;FALSE;Normal;6,67310433695093e-01;TRUE;All Terms
20;1;0;1;0;-8,105263157894736;0,1;0;0;0;None;Quadratic;FALSE;Normal;9,59037520224229e-01;TRUE;All Terms
20;1;0;1;0;-7,473684210526315;0,0;0;0;0;None;Quadratic;FALSE;Normal;9,76338346721604e-01;TRUE;All Terms
20;1;0;1;0;-7,473684210526315;0,1;0;0;0;None;Quadratic;FALSE;Normal;6,39921890804544e-01;FALSE;All Terms
20;1;0;1;0;-6,842105263157895;0,0;0;0;0;None;Quadratic;FALSE;Normal;8,23330203304067e-01;TRUE;All Terms
20;1;0;1;0;-6,842105263157895;0,1;0;0;0;None;Quadratic;FALSE;Normal;1,03572688531131e-01;FALSE;All Terms
20;1;0;1;0;-6,210526315789474;0,0;0;0;0;None;Quadratic;FALSE;Normal;2,88120972225443e-01;TRUE;All Terms
20;1;0;1;0;-6,210526315789474;0,1;0;0;0;None;Quadratic;FALSE;Normal;5,36251504672691e-01;FALSE;All Terms
20;1;0;1;0;-5,578947368421053;0,0;0;0;0;None;Quadratic;FALSE;Normal;4,98232185142115e-01;TRUE;All Terms
20;1;0;1;0;-5,578947368421053;0,1;0;0;0;None;Quadratic;FALSE;Normal;4,21946328133345e-02;FALSE;All Terms
20;1;0;1;0;-4,947368421052632;0,0;0;0;0;None;Quadratic;FALSE;Normal;1,15567823639140e-01;TRUE;All Terms
20;1;0;1;0;-4,947368421052632;0,1;0;0;0;None;Quadratic;FALSE;Normal;4,16052707936615e-01;FALSE;All Terms
20;1;0;1;0;-4,315789473684211;0,0;0;0;0;None;Quadratic;FALSE;Normal;8,46130361082032e-01;TRUE;All Terms
20;1;0;1;0;-4,315789473684211;0,1;0;0;0;None;Quadratic;FALSE;Normal;6,50682263076305e-02;TRUE;All Terms
20;1;0;1;0;-3,684210526315789;0,0;0;0;0;None;Quadratic;FALSE;Normal;4,17263029608876e-01;TRUE;All Terms
20;1;0;1;0;-3,684210526315789;0,1;0;0;0;None;Quadratic;FALSE;Normal;1,68127335375175e-01;TRUE;All Terms
20;1;0;1;0;-3,052631578947369;0,0;0;0;0;None;Quadratic;FALSE;Normal;8,89077828032896e-01;TRUE;All Terms
20;1;0;1;0;-3,052631578947369;0,1;0;0;0;None;Quadratic;FALSE;Normal;4,47468788595870e-01;TRUE;All Terms
20;1;0;1;0;-2,421052631578948;0,0;0;0;0;None;Quadratic;FALSE;Normal;5,69015042856336e-02;TRUE;All Terms
20;1;0;1;0;-2,421052631578948;0,1;0;0;0;None;Quadratic;FALSE;Normal;6,74430575687438e-01;TRUE;All Terms
20;1;0;1;0;-1,789473684210526;0,0;0;0;0;None;Quadratic;FALSE;Normal;8,21288987062871e-01;TRUE;All Terms
20;1;0;1;0;-1,789473684210526;0,1;0;0;0;None;Quadratic;FALSE;Normal;5,10263675823808e-01;TRUE;All Terms
20;1;0;1;0;-1,157894736842106;0,0;0;0;0;None;Quadratic;FALSE;Normal;9,01711372192949e-01;TRUE;All Terms
20;1;0;1;0;-1,157894736842106;0,1;0;0;0;None;Quadratic;FALSE;Normal;1,26256760675460e-01;TRUE;All Terms
20;1;0;1;0;-0,526315789473684;0,0;0;0;0;None;Quadratic;FALSE;Normal;7,71076312055811e-01;TRUE;All Terms
20;1;0;1;0;-0,526315789473684;0,1;0;0;0;None;Quadratic;FALSE;Normal;3,82537821307778e-01;TRUE;All Terms
20;1;0;1;0;0,105263157894737;0,0;0;0;0;None;Quadratic;FALSE;Normal;1,26720934873447e-01;FALSE;All Terms
20;1;0;1;0;0,105263157894737;0,1;0;0;0;None;Quadratic;FALSE;Normal;8,07128727203235e-01;FALSE;All Terms
20;1;0;1;0;0,736842105263158;0,0;0;0;0;None;Quadratic;FALSE;Normal;6,77598413312808e-01;FALSE;All Terms
20;1;0;1;0;0,736842105263158;0,1;0;0;0;None;Quadratic;FALSE;Normal;4,95499338489026e-01;FALSE;All Terms
20;1;0;1;0;1,368421052631579;0,0;0;0;0;None;Quadratic;FALSE;Normal;4,20803397428244e-02;FALSE;All Terms
20;1;0;1;0;1,368421052631579;0,1;0;0;0;None;Quadratic;FALSE;Normal;1,52359209023416e-01;FALSE;All Terms
20;1;0;1;0;2,000000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;5,21954996977001e-01;FALSE;All Terms
20;1;0;1;0;2,000000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;8,56601565144956e-01;FALSE;All Terms
20;1;0;1;0;-10,000000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;6,75125129520893e-01;TRUE;All Terms
20;1;0;1;0;-10,000000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;2,83830719999969e-01;FALSE;All Terms
20;1;0;1;0;-9,368421052631579;0,0;0;0;0;None;Quadratic;FALSE;Normal;2,23603428341448e-01;TRUE;All Terms
20;1;0;1;0;-9,368421052631579;0,1;0;0;0;None;Quadratic;FALSE;Normal;4,85588147537783e-01;FALSE;All Terms
20;1;0;1;0;-8,736842105263158;0,0;0;0;0;None;Quadratic;FALSE;Normal;3,49107024958357e-01;FALSE;All Terms
20;1;0;1;0;-8,736842105263158;0,1;0;0;0;None;Quadratic;FALSE;Normal;6,53368301689625e-01;FALSE;All Terms
20;1;0;1;0;-8,105263157894736;0,0;0;0;0;None;Quadratic;FALSE;Normal;4,26907689310610e-01;TRUE;All Terms
20;1;0;1;0;-8,105263157894736;0,1;0;0;0;None;Quadratic;FALSE;Normal;1,71287070726976e-01;TRUE;All Terms
20;1;0;1;0;-7,473684210526315;0,0;0;0;0;None;Quadratic;FALSE;Normal;7,41847049910575e-01;FALSE;All Terms
20;1;0;1;0;-7,473684210526315;0,1;0;0;0;None;Quadratic;FALSE;Normal;7,40724224597216e-02;FALSE;All Terms
20;1;0;1;0;-6,842105263157895;0,0;0;0;0;None;Quadratic;FALSE;Normal;4,57807236816734e-01;FALSE;All Terms
20;1;0;1;0;-6,842105263157895;0,1;0;0;0;None;Quadratic;FALSE;Normal;9,57266216166317e-01;TRUE;All Terms
20;1;0;1;0;-6,210526315789474;0,0;0;0;0;None;Quadratic;FALSE;Normal;3,29896029550582e-01;TRUE;All Terms
20;1;0;1;0;-6,210526315789474;0,1;0;0;0;None;Quadratic;FALSE;Normal;5,04124646540731e-02;TRUE;All Terms
20;1;0;1;0;-5,578947368421053;0,0;0;0;0;None;Quadratic;FALSE;Normal;7,94955010758713e-01;FALSE;All Terms
20;1;0;1;0;-5,578947368421053;0,1;0;0;0;None;Quadratic;FALSE;Normal;9,64268424082547e-01;FALSE;All Terms
20;1;0;1;0;-4,947368421052632;0,0;0;0;0;None;Quadratic;FALSE;Normal;6,83110423851758e-02;TRUE;All Terms
20;1;0;1;0;-4,947368421052632;0,1;0;0;0;None;Quadratic;FALSE;Normal;4,67536539305001e-01;TRUE;All Terms
20;1;0;1;0;-4,315789473684211;0,0;0;0;0;None;Quadratic;FALSE;Normal;1,39499157434329e-01;TRUE;All Terms
20;1;0;1;0;-4,315789473684211;0,1;0;0;0;None;Quadratic;FALSE;Normal;8,57037508860230e-01;FALSE;All Terms
20;1;0;1;0;-3,684210526315789;0,0;0;0;0;None;Quadratic;FALSE;Normal;3,36108392104506e-01;FALSE;All Terms
20;1;0;1;0;-3,684210526315789;0,1;0;0;0;None;Quadratic;FALSE;Normal;5,21238443907350e-01;FALSE;All Terms
20;1;0;1;0;-3,052631578947369;0,0;0;0;0;None;Quadratic;FALSE;Normal;6,70922810677439e-02;TRUE;All Terms
20;1;0;1;0;-3,052631578947369;0,1;0;0;0;None;Quadratic;FALSE;Normal;2,63975124573335e-01;TRUE;All Terms
20;1;0;1;0;-2,421052631578948;0,0;0;0;0;None;Quadratic;FALSE;Normal;5,71753520285711e-01;TRUE;All Terms
20;1;0;1;0;-2,421052631578948;0,1;0;0;0;None;Quadratic;FALSE;Normal;2,89813450071961e-01;FALSE;All Terms
20;1;0;1;0;-1,789473684210526;0,0;0;0;0;None;Quadratic;FALSE;Normal;4,73468771204352e-01;TRUE;All Terms
20;1;0;1;0;-1,789473684210526;0,1;0;0;0;None;Quadratic;FALSE;Normal;1,76883993437514e-01;TRUE;All Terms
20;1;0;1;0;-1,157894736842106;0,0;0;0;0;None;Quadratic;FALSE;Normal;7,08493975456804e-01;TRUE;All Terms
20;1;0;1;0;-1,157894736842106;0,1;0;0;0;None;Quadratic;FALSE;Normal;1,62107109325007e-01;TRUE;All Terms
20;1;0;1;0;-0,526315789473684;0,0;0;0;0;None;Quadratic;FALSE;Normal;3,76329659484327e-01;TRUE;All Terms
20;1;0;1;0;-0,526315789473684;0,1;0;0;0;None;Quadratic;FALSE;Normal;5,55105454754084e-01;TRUE;All Terms
20;1;0;1;0;0,105263157894737;0,0;0;0;0;None;Quadratic;FALSE;Normal;8,33492523524910e-02;FALSE;All Terms
20;1;0;1;0;0,105263157894737;0,1;0;0;0;None;Quadratic;FALSE;Normal;9,60878489539027e-01;FALSE;All Terms
20;1;0;1;0;0,736842105263158;0,0;0;0;0;None;Quadratic;FALSE;Normal;2,87007065024227e-01;FALSE;All Terms
20;1;0;1;0;0,736842105263158;0,1;0;0;0;None;Quadratic;FALSE;Normal;7,73339066654444e-04;FALSE;All Terms
20;1;0;1;0;1,368421052631579;0,0;0;0;0;None;Quadratic;FALSE;Normal;8,14076173352078e-01;FALSE;All Terms
20;1;0;1;0;1,368421052631579;0,1;0;0;0;None;Quadratic;FALSE;Normal;1,29092625342309e-01;FALSE;All Terms
20;1;0;1;0;2,000000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;2,11098634637892e-01;FALSE;All Terms
20;1;0;1;0;2,000000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;3,50247051334009e-01;FALSE;All Terms
20;1;0;1;0;-10,000000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;7,09731681505218e-01;TRUE;All Terms
20;1;0;1;0;-10,000000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;3,77855750964954e-01;FALSE;All Terms
20;1;0;1;0;-9,368421052631579;0,0;0;0;0;None;Quadratic;FALSE;Normal;5,63351008342579e-01;TRUE;All Terms
20;1;0;1;0;-9,368421052631579;0,1;0;0;0;None;Quadratic;FALSE;Normal;1,54486540937796e-01;TRUE;All Terms
20;1;0;1;0;-8,736842105263158;0,0;0;0;0;None;Quadratic;FALSE;Normal;6,43295335816219e-01;FALSE;All Terms
20;1;0;1;0;-8,736842105263158;0,1;0;0;0;None;Quadratic;FALSE;Normal;7,78896423988044e-01;FALSE;All Terms
20;1;0;1;0;-8,105263157894736;0,0;0;0;0;None;Quadratic;FALSE;Normal;3,81465840619057e-02;FALSE;All Terms
20;1;0;1;0;-8,105263157894736;0,1;0;0;0;None;Quadratic;FALSE;Normal;6,02033015107736e-01;TRUE;All Terms
20;1;0;1;0;-7,473684210526315;0,0;0;0;0;None;Quadratic;FALSE;Normal;9,14707069285214e-01;TRUE;All Terms
20;1;0;1;0;-7,473684210526315;0,1;0;0;0;None;Quadratic;FALSE;Normal;7,23939444869757e-02;FALSE;All Terms
