S;MuR;SigmaR;MuD;SigmaD;MuA;SigmaA;RhoA;MuB;SigmaB;Intra;SelfReg;scaling;DistB;ParsID;TargetAbd;Eigenvalue;Stable;Type
5;1;0;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,92139329807832837;1,000015138330492;-0,99998486166950840;TRUE;Minimized
5;1;0;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,92139329807832837;1,000000000000000;-1,00000000000000000;TRUE;Carrying Capacity
5;1;0;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,58704575197771192;1,158295652271964;-0,91877813812726128;TRUE;Minimized
5;1;0;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,58704575197771192;1,000000000000000;-0,32722540988320015;TRUE;Carrying Capacity
5;1;0;1;0;0;0,50;0;0;0;None;Quadratic;FALSE;Normal;0,12708087055943906;3,819660112501051;0,80501093924846112;FALSE;Minimized
5;1;0;1;0;0;0,50;0;0;0;None;Quadratic;FALSE;Normal;0,12708087055943906;1,000000000000000;2,80690249913613998;FALSE;Carrying Capacity
5;1;0;1;0;0;0,75;0;0;0;None;Quadratic;FALSE;Normal;0,61057834350503981;2,360679774997897;0,34516571311563315;FALSE;Minimized
5;1;0;1;0;0;0,75;0;0;0;None;Quadratic;FALSE;Normal;0,61057834350503981;1,000000000000000;0,72286197921008621;FALSE;Carrying Capacity
5;1;0;1;0;0;1,00;0;0;0;None;Quadratic;FALSE;Normal;0,78240926098078489;0,177309496804214;0,57214703046984894;FALSE;Minimized
5;1;0;1;0;0;1,00;0;0;0;None;Quadratic;FALSE;Normal;0,78240926098078489;1,000000000000000;3,35278819997367838;FALSE;Carrying Capacity
5;1;0;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,84883467270992696;1,000024294420584;-0,99997570557941540;TRUE;Minimized
5;1;0;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,84883467270992696;1,000000000000000;-1,00000000000000000;TRUE;Carrying Capacity
5;1;0;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,79666159814223647;1,140904140553050;-0,84602340318577540;TRUE;Minimized
5;1;0;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,79666159814223647;1,000000000000000;-0,62478208821296899;TRUE;Carrying Capacity
5;1;0;1;0;0;0,50;0;0;0;None;Quadratic;FALSE;Normal;0,46833513723686337;1,150645883130323;-0,68364744344331385;TRUE;Minimized
5;1;0;1;0;0;0,50;0;0;0;None;Quadratic;FALSE;Normal;0,46833513723686337;1,000000000000000;0,51785349037149686;FALSE;Carrying Capacity
5;1;0;1;0;0;0,75;0;0;0;None;Quadratic;FALSE;Normal;0,29464808758348227;1,108270082179049;-0,07184164833587632;TRUE;Minimized
5;1;0;1;0;0;0,75;0;0;0;None;Quadratic;FALSE;Normal;0,29464808758348227;1,000000000000000;8,78177150533859319;FALSE;Carrying Capacity
5;1;0;1;0;0;1,00;0;0;0;None;Quadratic;FALSE;Normal;0,67582284216769040;7,426457862480020;-0,72942864064701918;TRUE;Minimized
5;1;0;1;0;0;1,00;0;0;0;None;Quadratic;FALSE;Normal;0,67582284216769040;1,000000000000000;2,86790570953494051;FALSE;Carrying Capacity
