S;MuR;SigmaR;MuD;SigmaD;MuA;SigmaA;RhoA;b;Coexist;TargetAbd;Eigenvalue;Stable;Type
3;1;0;1;0;0,25;3,333333333333333;0;0;0;1,66810448688321e+00;-1,66803815914631e+00;TRUE;Minimized
3;1;0;1;0;0,25;3,888888888888889;0;0;1;1,10615017321150e+32;-2,81244476720501e+31;TRUE;Minimized
3;1;0;1;0;0,25;4,444444444444445;0;0;0;9,17238606412123e-01;-9,17236734096771e-01;TRUE;Minimized
3;1;0;1;0;0,25;5,000000000000000;0;0;0;4,11932494911047e-01;-4,11907304993772e-01;TRUE;Minimized
3;1;0;1;0;0,50;0,000000000000000;0;0;0;4,60442608118286e+39;-4,52312359981779e+39;TRUE;Minimized
3;1;0;1;0;0,50;0,555555555555556;0;0;0;2,53877094254504e+00;-2,53877094063152e+00;TRUE;Minimized
3;1;0;1;0;0,50;1,111111111111111;0;0;0;1,15088732461427e+30;-8,02710360791136e+28;TRUE;Minimized
3;1;0;1;0;0,50;1,666666666666667;0;0;1;6,39220880122830e-01;-5,62838147981100e-01;TRUE;Minimized
3;1;0;1;0;0,50;2,222222222222222;0;0;0;6,18745399715476e-01;-6,18745338311562e-01;TRUE;Minimized
3;1;0;1;0;0,50;2,777777777777778;0;0;1;1,78956955457084e+40;-1,48253993495208e+40;TRUE;Minimized
3;1;0;1;0;0,50;3,333333333333333;0;0;0;1,12669594650478e+00;-1,12669586358431e+00;TRUE;Minimized
3;1;0;1;0;0,50;3,888888888888889;0;0;1;3,65168779503790e+36;-2,79388935560525e+36;TRUE;Minimized
3;1;0;1;0;0,50;4,444444444444445;0;0;0;5,16629177891786e+34;-3,06771673171285e+34;TRUE;Minimized
3;1;0;1;0;0,50;5,000000000000000;0;0;0;8,11406768703626e+40;-1,63007752324672e+40;TRUE;Minimized
3;1;0;1;0;0,00;0,000000000000000;0;0;1;1,00000000000000e+00;-1,00000000000000e+00;TRUE;Minimized
3;1;0;1;0;0,00;0,555555555555556;0;0;1;9,69799592136281e-01;-9,69799580426704e-01;TRUE;Minimized
3;1;0;1;0;0,00;1,111111111111111;0;0;0;5,94079407404054e+38;-3,27306120431988e+38;TRUE;Minimized
3;1;0;1;0;0,00;1,666666666666667;0;0;0;8,45239459962586e+40;-8,44895148127126e+40;TRUE;Minimized
3;1;0;1;0;0,00;2,222222222222222;0;0;0;7,47809308195781e+42;-5,17009565865070e+42;TRUE;Minimized
3;1;0;1;0;0,00;2,777777777777778;0;0;1;5,07794628269592e+00;-5,07794627953653e+00;TRUE;Minimized
3;1;0;1;0;0,00;3,333333333333333;0;0;1;8,47275210106153e-01;-5,98066166532999e-01;TRUE;Minimized
3;1;0;1;0;0,00;3,888888888888889;0;0;0;1,03892087114438e+40;-2,02840623267514e+39;TRUE;Minimized
3;1;0;1;0;0,00;4,444444444444445;0;0;0;5,63342202150224e-01;-5,63342140100392e-01;TRUE;Minimized
3;1;0;1;0;0,00;5,000000000000000;0;0;1;3,90213222946079e+39;-3,45826634796513e+39;TRUE;Minimized
3;1;0;1;0;0,25;0,000000000000000;0;0;0;9,44093725113966e+36;-8,20518830968676e+36;TRUE;Minimized
3;1;0;1;0;0,25;0,555555555555556;0;0;0;6,26446338124544e+31;-1,38038396795209e+31;TRUE;Minimized
3;1;0;1;0;0,25;1,111111111111111;0;0;1;7,51516880377018e+41;-4,93601379797743e+41;TRUE;Minimized
3;1;0;1;0;0,25;1,666666666666667;0;0;1;4,22760054921157e+36;-1,78569042601344e+36;TRUE;Minimized
3;1;0;1;0;0,25;2,222222222222222;0;0;0;4,18627864474205e+04;-1,39462104080086e+04;TRUE;Minimized
3;1;0;1;0;0,25;2,777777777777778;0;0;0;5,25535165409293e+37;-3,96495178865102e+37;TRUE;Minimized
3;1;0;1;0;0,25;3,333333333333333;0;0;0;2,01816310954812e+36;-1,38293126009972e+36;TRUE;Minimized
3;1;0;1;0;0,25;3,888888888888889;0;0;0;6,29369535431834e-01;-6,29321856517492e-01;TRUE;Minimized
3;1;0;1;0;0,25;4,444444444444445;0;0;0;1,97831613668788e+34;-1,29731239214885e+34;TRUE;Minimized
3;1;0;1;0;0,25;5,000000000000000;0;0;1;2,09972379689773e+39;-1,97431318638307e+39;TRUE;Minimized
3;1;0;1;0;0,50;0,000000000000000;0;0;0;4,60442608118286e+39;-4,52312359981779e+39;TRUE;Minimized
3;1;0;1;0;0,50;0,555555555555556;0;0;1;1,38781591701395e+00;-1,38781590539234e+00;TRUE;Minimized
3;1;0;1;0;0,50;1,111111111111111;0;0;0;2,53626770637058e+38;-1,46088726823720e+38;TRUE;Minimized
3;1;0;1;0;0,50;1,666666666666667;0;0;0;5,45731452707475e+40;-3,65631964426713e+40;TRUE;Minimized
3;1;0;1;0;0,50;2,222222222222222;0;0;1;1,53270151493756e+00;-1,53270151409663e+00;TRUE;Minimized
3;1;0;1;0;0,50;2,777777777777778;0;0;1;6,91713058353103e+36;-6,44287960123823e+36;TRUE;Minimized
3;1;0;1;0;0,50;3,333333333333333;0;0;0;1,85687786978720e+00;-1,85687783236502e+00;TRUE;Minimized
3;1;0;1;0;0,50;3,888888888888889;0;0;1;2,44085700697104e+43;-2,16191178900873e+43;TRUE;Minimized
3;1;0;1;0;0,50;4,444444444444445;0;0;1;1,56022343852432e+00;-1,55961900528008e+00;TRUE;Minimized
3;1;0;1;0;0,50;5,000000000000000;0;0;1;1,48420231011728e+39;-1,31174217906361e+39;TRUE;Minimized
3;1;0;1;0;0,00;0,000000000000000;0;0;1;1,00000000000000e+00;-1,00000000000000e+00;TRUE;Minimized
3;1;0;1;0;0,00;0,555555555555556;0;0;1;2,21136080761050e+00;-2,21136080677634e+00;TRUE;Minimized
3;1;0;1;0;0,00;1,111111111111111;0;0;1;1,00893923909918e+00;-6,40974813794996e-01;TRUE;Minimized
3;1;0;1;0;0,00;1,666666666666667;0;0;1;1,13205515703727e+40;-7,54552286626404e+39;TRUE;Minimized
3;1;0;1;0;0,00;2,222222222222222;0;0;1;1,15262854469478e+34;-8,51009285775511e+33;TRUE;Minimized
3;1;0;1;0;0,00;2,777777777777778;0;0;1;3,35353362919063e+38;-2,49012246482491e+38;TRUE;Minimized
3;1;0;1;0;0,00;3,333333333333333;0;0;0;1,12921470720392e+00;-1,12913012846324e+00;TRUE;Minimized
3;1;0;1;0;0,00;3,888888888888889;0;0;0;1,41685734943474e+00;-1,41685731644649e+00;TRUE;Minimized
3;1;0;1;0;0,00;4,444444444444445;0;0;0;1,04088958376922e+00;2,10870637276718e-01;FALSE;Minimized
3;1;0;1;0;0,00;5,000000000000000;0;0;1;1,37041028565850e+41;-1,18391995756873e+41;TRUE;Minimized
3;1;0;1;0;0,25;0,000000000000000;0;0;0;9,44093725113966e+36;-8,20518830968676e+36;TRUE;Minimized
3;1;0;1;0;0,25;0,555555555555556;0;0;0;2,89219495051813e+00;-1,93438082038040e+00;TRUE;Minimized
3;1;0;1;0;0,25;1,111111111111111;0;0;1;9,17601297163490e-01;-5,32028122150898e-01;TRUE;Minimized
3;1;0;1;0;0,25;1,666666666666667;0;0;0;3,30792114755455e+38;-1,56557998919746e+38;TRUE;Minimized
3;1;0;1;0;0,25;2,222222222222222;0;0;1;1,02837433999050e+41;-7,24087515134873e+40;TRUE;Minimized
3;1;0;1;0;0,25;2,777777777777778;0;0;0;8,63230136470752e+03;-8,23219467866514e+03;TRUE;Minimized
3;1;0;1;0;0,25;3,333333333333333;0;0;0;1,52746479547479e+39;-2,38034968754051e+38;TRUE;Minimized
3;1;0;1;0;0,25;3,888888888888889;0;0;1;7,89586184485442e+41;-6,31475263283083e+41;TRUE;Minimized
3;1;0;1;0;0,25;4,444444444444445;0;0;1;2,79722417146360e+38;-1,91960439510354e+38;TRUE;Minimized
3;1;0;1;0;0,25;5,000000000000000;0;0;1;1,73626091024243e+43;-1,68542378268087e+43;TRUE;Minimized
3;1;0;1;0;0,50;0,000000000000000;0;0;0;4,60442608118286e+39;-4,52312359981779e+39;TRUE;Minimized
3;1;0;1;0;0,50;0,555555555555556;0;0;0;2,48869990429311e+40;-2,08631430323344e+40;TRUE;Minimized
3;1;0;1;0;0,50;1,111111111111111;0;0;0;4,70345935796640e+40;-3,51105937773386e+40;TRUE;Minimized
3;1;0;1;0;0,50;1,666666666666667;0;0;0;1,44771319433383e+00;-1,44771315335922e+00;TRUE;Minimized
3;1;0;1;0;0,50;2,222222222222222;0;0;1;3,67555908520442e+41;-3,34890279982086e+41;TRUE;Minimized
3;1;0;1;0;0,50;2,777777777777778;0;0;0;5,13426014350109e-01;-5,13426010162186e-01;TRUE;Minimized
3;1;0;1;0;0,50;3,333333333333333;0;0;0;1,72355754376690e+36;-5,25598956725465e+35;TRUE;Minimized
3;1;0;1;0;0,50;3,888888888888889;0;0;0;2,08470192932421e+00;-2,07824295664881e+00;TRUE;Minimized
3;1;0;1;0;0,50;4,444444444444445;0;0;1;1,95769353178027e+16;-1,83256310521903e+16;TRUE;Minimized
3;1;0;1;0;0,50;5,000000000000000;0;0;0;3,01648515834914e+38;-2,84141048884438e+38;TRUE;Minimized
3;1;0;1;0;0,00;0,000000000000000;0;0;1;1,00000000000000e+00;-1,00000000000000e+00;TRUE;Minimized
3;1;0;1;0;0,00;0,555555555555556;0;0;1;1,56486679940336e+00;-1,56486679868715e+00;TRUE;Minimized
3;1;0;1;0;0,00;1,111111111111111;0;0;0;4,34148556464370e+36;-3,66310401453121e+36;TRUE;Minimized
3;1;0;1;0;0,00;1,666666666666667;0;0;0;6,68667340309593e+40;-1,74140042269457e+40;TRUE;Minimized
3;1;0;1;0;0,00;2,222222222222222;0;0;1;1,23952477770431e+36;-8,45355797717417e+35;TRUE;Minimized
3;1;0;1;0;0,00;2,777777777777778;0;0;1;3,45707895043646e+39;-3,04575666344502e+39;TRUE;Minimized
3;1;0;1;0;0,00;3,333333333333333;0;0;0;1,14724495498834e+00;-1,14724493839433e+00;TRUE;Minimized
3;1;0;1;0;0,00;3,888888888888889;0;0;1;1,16158521709538e+30;-1,02850811339470e+30;TRUE;Minimized
3;1;0;1;0;0,00;4,444444444444445;0;0;1;3,73504317415862e+41;-2,76227456960556e+41;TRUE;Minimized
3;1;0;1;0;0,00;5,000000000000000;0;0;0;5,80331920452867e-01;5,55012913782105e-02;FALSE;Minimized
3;1;0;1;0;0,25;0,000000000000000;0;0;0;9,44093725113966e+36;-8,20518830968676e+36;TRUE;Minimized
3;1;0;1;0;0,25;0,555555555555556;0;0;1;2,35963367404790e+00;-2,35963366843898e+00;TRUE;Minimized
3;1;0;1;0;0,25;1,111111111111111;0;0;0;5,57198523770778e+38;-2,08763033303776e+38;TRUE;Minimized
3;1;0;1;0;0,25;1,666666666666667;0;0;1;1,11722814080017e+41;-4,04627241611225e+40;TRUE;Minimized
3;1;0;1;0;0,25;2,222222222222222;0;0;0;3,96887595202359e+36;-5,48531153018285e+35;TRUE;Minimized
3;1;0;1;0;0,25;2,777777777777778;0;0;0;3,08092916647360e+33;-6,22313867675585e+32;TRUE;Minimized
3;1;0;1;0;0,25;3,333333333333333;0;0;0;2,11749764013483e+42;-8,12566017371699e+41;TRUE;Minimized
3;1;0;1;0;0,25;3,888888888888889;0;0;1;9,38540095351200e+34;-4,62757540772152e+34;TRUE;Minimized
3;1;0;1;0;0,25;4,444444444444445;0;0;1;5,17654785071439e+00;-5,17654784941947e+00;TRUE;Minimized
3;1;0;1;0;0,25;5,000000000000000;0;0;1;3,58540811722142e+41;-2,41000041422172e+41;TRUE;Minimized
3;1;0;1;0;0,50;0,000000000000000;0;0;0;4,60442608118286e+39;-4,52312359981779e+39;TRUE;Minimized
3;1;0;1;0;0,50;0,555555555555556;0;0;0;4,25522524137894e+40;-4,10362643382852e+40;TRUE;Minimized
3;1;0;1;0;0,50;1,111111111111111;0;0;0;2,93117728446692e+37;-1,80661298589088e+37;TRUE;Minimized
3;1;0;1;0;0,50;1,666666666666667;0;0;1;3,05212731881786e+40;-8,66537813485563e+39;TRUE;Minimized
3;1;0;1;0;0,50;2,222222222222222;0;0;0;7,73419008771550e-01;-7,73418865902134e-01;TRUE;Minimized
3;1;0;1;0;0,50;2,777777777777778;0;0;0;1,68039842093618e+40;-1,03106605282868e+40;TRUE;Minimized
3;1;0;1;0;0,50;3,333333333333333;0;0;1;1,14447020062048e+00;-1,14447017622218e+00;TRUE;Minimized
3;1;0;1;0;0,50;3,888888888888889;0;0;0;3,84666524958986e+40;-2,42683397110750e+40;TRUE;Minimized
3;1;0;1;0;0,50;4,444444444444445;0;0;1;1,52700407588601e+40;-4,83391292957619e+39;TRUE;Minimized
3;1;0;1;0;0,50;5,000000000000000;0;0;0;1,29483305907650e+38;-7,50851785615828e+37;TRUE;Minimized
3;1;0;1;0;0,00;0,000000000000000;0;0;1;1,00000000000000e+00;-1,00000000000000e+00;TRUE;Minimized
3;1;0;1;0;0,00;0,555555555555556;0;0;1;1,07553006776514e+00;-1,07552991565369e+00;TRUE;Minimized
3;1;0;1;0;0,00;1,111111111111111;0;0;1;2,41808719659113e+00;-2,41808719563598e+00;TRUE;Minimized
3;1;0;1;0;0,00;1,666666666666667;0;0;1;7,20192799613468e+39;-3,33910747620644e+39;TRUE;Minimized
3;1;0;1;0;0,00;2,222222222222222;0;0;0;5,31699259418280e-01;-5,31699248615760e-01;TRUE;Minimized
3;1;0;1;0;0,00;2,777777777777778;0;0;1;1,69468519827508e+35;-1,06062773422038e+35;TRUE;Minimized
3;1;0;1;0;0,00;3,333333333333333;0;0;0;1,08972349478038e+38;-7,52364837251590e+37;TRUE;Minimized
3;1;0;1;0;0,00;3,888888888888889;0;0;0;5,76468246712212e+36;-2,54911290906530e+36;TRUE;Minimized
3;1;0;1;0;0,00;4,444444444444445;0;0;0;6,51871338032731e+37;-9,86753575089229e+36;TRUE;Minimized
3;1;0;1;0;0,00;5,000000000000000;0;0;1;6,36808908743622e-01;5,20605245136941e-01;FALSE;Minimized
3;1;0;1;0;0,25;0,000000000000000;0;0;0;9,44093725113966e+36;-8,20518830968676e+36;TRUE;Minimized
3;1;0;1;0;0,25;0,555555555555556;0;0;1;8,09127409853967e-01;-8,09100798478607e-01;TRUE;Minimized
3;1;0;1;0;0,25;1,111111111111111;0;0;1;9,16553762633926e-01;-3,73833539171889e-01;TRUE;Minimized
3;1;0;1;0;0,25;1,666666666666667;0;0;0;9,18641691186205e+41;-8,96332902969873e+41;TRUE;Minimized
3;1;0;1;0;0,25;2,222222222222222;0;0;0;3,64307114760053e-01;-1,24478741736615e-01;TRUE;Minimized
3;1;0;1;0;0,25;2,777777777777778;0;0;0;2,53269120690164e+40;-2,41400649188116e+40;TRUE;Minimized
3;1;0;1;0;0,25;3,333333333333333;0;0;1;1,34915539688378e+00;-1,34915539491301e+00;TRUE;Minimized
3;1;0;1;0;0,25;3,888888888888889;0;0;0;6,30438741654890e+26;-8,24333739491319e+25;TRUE;Minimized
3;1;0;1;0;0,25;4,444444444444445;0;0;0;7,01210480178121e-01;9,64930656372142e-01;FALSE;Minimized
3;1;0;1;0;0,25;5,000000000000000;0;0;1;2,96252573706113e+42;-2,76550591241611e+42;TRUE;Minimized
3;1;0;1;0;0,50;0,000000000000000;0;0;0;4,60442608118286e+39;-4,52312359981779e+39;TRUE;Minimized
3;1;0;1;0;0,50;0,555555555555556;0;0;1;1,04224846102771e+00;-1,04224846079028e+00;TRUE;Minimized
3;1;0;1;0;0,50;1,111111111111111;0;0;1;1,82277713579950e+42;-1,04049248429564e+42;TRUE;Minimized
3;1;0;1;0;0,50;1,666666666666667;0;0;1;1,19578389364900e+00;-1,19578389185776e+00;TRUE;Minimized
3;1;0;1;0;0,50;2,222222222222222;0;0;0;2,73526993721919e+40;-2,64832599518247e+40;TRUE;Minimized
3;1;0;1;0;0,50;2,777777777777778;0;0;1;1,23640255744266e+42;-1,15409597720133e+42;TRUE;Minimized
3;1;0;1;0;0,50;3,333333333333333;0;0;0;4,87118604033331e-01;-4,87118242632368e-01;TRUE;Minimized
3;1;0;1;0;0,50;3,888888888888889;0;0;0;7,90961123883368e-01;-7,90961038063486e-01;TRUE;Minimized
3;1;0;1;0;0,50;4,444444444444445;0;0;0;3,08608605497650e+30;-2,82099987143840e+30;TRUE;Minimized
3;1;0;1;0;0,50;5,000000000000000;0;0;0;4,51344193158706e+39;-4,28814814512189e+39;TRUE;Minimized
3;1;0;1;0;0,00;0,000000000000000;0;0;1;1,00000000000000e+00;-1,00000000000000e+00;TRUE;Minimized
3;1;0;1;0;0,00;0,555555555555556;0;0;0;8,91595098363601e-01;-8,91595093301525e-01;TRUE;Minimized
3;1;0;1;0;0,00;1,111111111111111;0;0;1;4,10128007517570e+41;-1,75015553883443e+41;TRUE;Minimized
3;1;0;1;0;0,00;1,666666666666667;0;0;1;2,55421373306726e+43;-1,56297596694601e+43;TRUE;Minimized
3;1;0;1;0;0,00;2,222222222222222;0;0;1;6,42478966890677e+25;-5,65616879241218e+25;TRUE;Minimized
3;1;0;1;0;0,00;2,777777777777778;0;0;1;6,13997452130019e+37;-6,13507314091064e+37;TRUE;Minimized
3;1;0;1;0;0,00;3,333333333333333;0;0;0;2,04432910397753e+36;-9,56291492302520e+35;TRUE;Minimized
3;1;0;1;0;0,00;3,888888888888889;0;0;1;1,26976144277950e+00;-1,26976142974539e+00;TRUE;Minimized
3;1;0;1;0;0,00;4,444444444444445;0;0;1;1,01727646381556e+40;-8,57126856634541e+39;TRUE;Minimized
3;1;0;1;0;0,00;5,000000000000000;0;0;0;3,95492787521558e+39;-3,89004002582672e+39;TRUE;Minimized
3;1;0;1;0;0,25;0,000000000000000;0;0;0;9,44093725113966e+36;-8,20518830968676e+36;TRUE;Minimized
3;1;0;1;0;0,25;0,555555555555556;0;0;0;2,05764951363985e+37;-1,54248301322835e+37;TRUE;Minimized
3;1;0;1;0;0,25;1,111111111111111;0;0;1;7,29409716951195e-01;-7,29409688850821e-01;TRUE;Minimized
3;1;0;1;0;0,25;1,666666666666667;0;0;0;5,69532670042049e+41;-5,36279834950648e+41;TRUE;Minimized
3;1;0;1;0;0,25;2,222222222222222;0;0;0;2,00701715147796e-01;-8,08230576916116e-03;TRUE;Minimized
3;1;0;1;0;0,25;2,777777777777778;0;0;1;6,19507144780560e+41;-4,69820770000170e+41;TRUE;Minimized
3;1;0;1;0;0,25;3,333333333333333;0;0;1;3,48472028710636e+40;-2,51694841820007e+40;TRUE;Minimized
3;1;0;1;0;0,25;3,888888888888889;0;0;1;9,99079767577114e-01;-9,99079766639182e-01;TRUE;Minimized
3;1;0;1;0;0,25;4,444444444444445;0;0;0;3,87342319862744e+41;-2,57639141661757e+41;TRUE;Minimized
3;1;0;1;0;0,25;5,000000000000000;0;0;0;7,74391453868036e+41;-6,20273268325081e+41;TRUE;Minimized
3;1;0;1;0;0,50;0,000000000000000;0;0;0;4,60442608118286e+39;-4,52312359981779e+39;TRUE;Minimized
3;1;0;1;0;0,50;0,555555555555556;0;0;0;1,08291699866558e+00;-1,08291695889778e+00;TRUE;Minimized
3;1;0;1;0;0,50;1,111111111111111;0;0;0;3,01737173665270e+40;-2,40152210282426e+40;TRUE;Minimized
3;1;0;1;0;0,50;1,666666666666667;0;0;1;1,00834465104366e+00;-1,00834464106868e+00;TRUE;Minimized
3;1;0;1;0;0,50;2,222222222222222;0;0;1;8,37355981164413e-01;-8,37355547649397e-01;TRUE;Minimized
3;1;0;1;0;0,50;2,777777777777778;0;0;0;6,89045961915769e+34;-3,39806302656045e+34;TRUE;Minimized
3;1;0;1;0;0,50;3,333333333333333;0;0;1;4,20827772880214e+38;-1,91098909814944e+38;TRUE;Minimized
3;1;0;1;0;0,50;3,888888888888889;0;0;0;5,59771099890673e-01;-5,59728415136128e-01;TRUE;Minimized
3;1;0;1;0;0,50;4,444444444444445;0;0;0;1,39403438613852e+40;-1,18931696273472e+40;TRUE;Minimized
3;1;0;1;0;0,50;5,000000000000000;0;0;0;1,39704525422810e+34;-7,31868077481802e+33;TRUE;Minimized
3;1;0;1;0;0,00;0,000000000000000;0;0;1;1,00000000000000e+00;-1,00000000000000e+00;TRUE;Minimized
3;1;0;1;0;0,00;0,555555555555556;0;0;1;2,12648152451361e+00;-2,12648149109519e+00;TRUE;Minimized
3;1;0;1;0;0,00;1,111111111111111;0;0;1;1,09036702122837e+00;-1,09036700050580e+00;TRUE;Minimized
3;1;0;1;0;0,00;1,666666666666667;0;0;0;3,96582559214101e+27;-9,12853567647385e+26;TRUE;Minimized
3;1;0;1;0;0,00;2,222222222222222;0;0;0;7,59363171056786e-01;7,66209147405635e-01;FALSE;Minimized
3;1;0;1;0;0,00;2,777777777777778;0;0;0;1,45924118373119e+39;-1,13867568669670e+39;TRUE;Minimized
3;1;0;1;0;0,00;3,333333333333333;0;0;0;7,36139912627566e+40;-6,42817854416244e+40;TRUE;Minimized
3;1;0;1;0;0,00;3,888888888888889;0;0;1;2,14930624566618e+00;-2,14930619784004e+00;TRUE;Minimized
3;1;0;1;0;0,00;4,444444444444445;0;0;0;2,32925945174559e+00;-2,32925942134280e+00;TRUE;Minimized
3;1;0;1;0;0,00;5,000000000000000;0;0;1;1,92469394692745e+42;-1,08132009351597e+42;TRUE;Minimized
3;1;0;1;0;0,25;0,000000000000000;0;0;0;9,44093725113966e+36;-8,20518830968676e+36;TRUE;Minimized
3;1;0;1;0;0,25;0,555555555555556;0;0;1;1,69355918019270e+38;-4,61346800837776e+37;TRUE;Minimized
3;1;0;1;0;0,25;1,111111111111111;0;0;1;3,07826645484546e+41;-8,67547065948494e+40;TRUE;Minimized
3;1;0;1;0;0,25;1,666666666666667;0;0;0;9,97316985522672e-01;-9,97316955582657e-01;TRUE;Minimized
3;1;0;1;0;0,25;2,222222222222222;0;0;0;6,70105987832252e+39;-4,58811597096754e+38;TRUE;Minimized
3;1;0;1;0;0,25;2,777777777777778;0;0;0;3,13493707555340e+31;-1,68662824867243e+31;TRUE;Minimized
3;1;0;1;0;0,25;3,333333333333333;0;0;0;7,29051777284720e+38;-6,02635726140089e+38;TRUE;Minimized
3;1;0;1;0;0,25;3,888888888888889;0;0;1;1,20750925696760e+00;-1,20750923556770e+00;TRUE;Minimized
3;1;0;1;0;0,25;4,444444444444445;0;0;1;7,95482200444410e+38;-1,50193706950018e+38;TRUE;Minimized
3;1;0;1;0;0,25;5,000000000000000;0;0;1;1,64590237858640e+00;-1,64590114683831e+00;TRUE;Minimized
3;1;0;1;0;0,50;0,000000000000000;0;0;0;4,60442608118286e+39;-4,52312359981779e+39;TRUE;Minimized
3;1;0;1;0;0,50;0,555555555555556;0;0;1;8,46394707443548e-01;-8,46394705188509e-01;TRUE;Minimized
3;1;0;1;0;0,50;1,111111111111111;0;0;0;1,85480530075110e+39;-9,49906537930126e+38;TRUE;Minimized
3;1;0;1;0;0,50;1,666666666666667;0;0;0;2,41163450191204e+35;-1,40666249879014e+35;TRUE;Minimized
3;1;0;1;0;0,50;2,222222222222222;0;0;1;7,04419182463825e+39;-2,24490715186629e+39;TRUE;Minimized
3;1;0;1;0;0,50;2,777777777777778;0;0;1;4,36032034589183e+41;-4,35444343951179e+41;TRUE;Minimized
3;1;0;1;0;0,50;3,333333333333333;0;0;0;2,38474331955050e+40;-9,72907459078609e+39;TRUE;Minimized
3;1;0;1;0;0,50;3,888888888888889;0;0;0;1,77712172610545e+00;-1,77712171087319e+00;TRUE;Minimized
3;1;0;1;0;0,50;4,444444444444445;0;0;1;7,45509198855529e+39;-2,33537059850256e+39;TRUE;Minimized
3;1;0;1;0;0,50;5,000000000000000;0;0;1;1,96344374463516e+39;-1,88207891054961e+39;TRUE;Minimized
3;1;0;1;0;0,00;0,000000000000000;0;0;1;1,00000000000000e+00;-1,00000000000000e+00;TRUE;Minimized
3;1;0;1;0;0,00;0,555555555555556;0;0;1;1,24720857314014e+42;-6,11389445938941e+41;TRUE;Minimized
3;1;0;1;0;0,00;1,111111111111111;0;0;1;1,68488050106669e+00;-1,68488047369912e+00;TRUE;Minimized
3;1;0;1;0;0,00;1,666666666666667;0;0;1;2,23119742132118e+00;-2,23119728279538e+00;TRUE;Minimized
3;1;0;1;0;0,00;2,222222222222222;0;0;1;1,33184997877016e+42;-6,39041844883751e+41;TRUE;Minimized
3;1;0;1;0;0,00;2,777777777777778;0;0;0;1,52017763034528e+41;-4,37469315325947e+40;TRUE;Minimized
3;1;0;1;0;0,00;3,333333333333333;0;0;0;2,07406172696306e+38;-1,17335063895267e+38;TRUE;Minimized
3;1;0;1;0;0,00;3,888888888888889;0;0;0;5,43176088622231e+37;-7,14889032239263e+36;TRUE;Minimized
3;1;0;1;0;0,00;4,444444444444445;0;0;0;4,13061517784650e+40;-1,88580464760592e+40;TRUE;Minimized
3;1;0;1;0;0,00;5,000000000000000;0;0;1;3,04093198648016e+39;-2,99835790977702e+39;TRUE;Minimized
3;1;0;1;0;0,25;0,000000000000000;0;0;0;9,44093725113966e+36;-8,20518830968676e+36;TRUE;Minimized
3;1;0;1;0;0,25;0,555555555555556;0;0;0;1,27016870015900e+40;-3,33856241132703e+39;TRUE;Minimized
3;1;0;1;0;0,25;1,111111111111111;0;0;1;3,23143721124407e+42;-1,70449651751694e+42;TRUE;Minimized
3;1;0;1;0;0,25;1,666666666666667;0;0;1;1,25861588202996e+00;-1,25861588037118e+00;TRUE;Minimized
3;1;0;1;0;0,25;2,222222222222222;0;0;0;2,41147676759399e+35;-1,59767882347295e+35;TRUE;Minimized
3;1;0;1;0;0,25;2,777777777777778;0;0;1;9,29568091505722e-01;-9,29568091202464e-01;TRUE;Minimized
3;1;0;1;0;0,25;3,333333333333333;0;0;0;9,10638761422134e+40;-5,70405841643374e+40;TRUE;Minimized
3;1;0;1;0;0,25;3,888888888888889;0;0;1;1,83428452198168e+38;-1,51591008575808e+38;TRUE;Minimized
3;1;0;1;0;0,25;4,444444444444445;0;0;0;6,06945694626074e+42;-2,47722325656726e+42;TRUE;Minimized
3;1;0;1;0;0,25;5,000000000000000;0;0;1;2,04416955452488e+34;-9,37556979395400e+33;TRUE;Minimized
3;1;0;1;0;0,50;0,000000000000000;0;0;0;4,60442608118286e+39;-4,52312359981779e+39;TRUE;Minimized
3;1;0;1;0;0,50;0,555555555555556;0;0;1;1,22761152221243e+00;-1,22761151618057e+00;TRUE;Minimized
3;1;0;1;0;0,50;1,111111111111111;0;0;0;6,54572878038949e+36;-4,23880077281620e+36;TRUE;Minimized
3;1;0;1;0;0,50;1,666666666666667;0;0;1;4,39028663273841e+42;-9,88339309021872e+41;TRUE;Minimized
3;1;0;1;0;0,50;2,222222222222222;0;0;0;1,65121899191260e+39;-6,99831306856252e+38;TRUE;Minimized
3;1;0;1;0;0,50;2,777777777777778;0;0;0;2,34254928683734e+37;-1,95503882127787e+37;TRUE;Minimized
3;1;0;1;0;0,50;3,333333333333333;0;0;0;1,25456853914001e+34;-5,78871688227972e+33;TRUE;Minimized
3;1;0;1;0;0,50;3,888888888888889;0;0;0;1,72138081573395e+39;-1,16958058011676e+39;TRUE;Minimized
3;1;0;1;0;0,50;4,444444444444445;0;0;1;3,81582075258040e+35;-2,92029067607495e+35;TRUE;Minimized
3;1;0;1;0;0,50;5,000000000000000;0;0;1;4,41538837182880e+31;-3,17338515659406e+31;TRUE;Minimized
3;1;0;1;0;0,00;0,000000000000000;0;0;1;1,00000000000000e+00;-1,00000000000000e+00;TRUE;Minimized
3;1;0;1;0;0,00;0,555555555555556;0;0;1;1,10193764926260e+00;-1,10193764856750e+00;TRUE;Minimized
3;1;0;1;0;0,00;1,111111111111111;0;0;0;1,30261881077462e+00;-1,30261880812643e+00;TRUE;Minimized
3;1;0;1;0;0,00;1,666666666666667;0;0;1;1,55517543148566e+41;-1,23835733350383e+41;TRUE;Minimized
